provider_record_id,provider_name,legal_name,country_code,registration_number,sector,status,confidence_score,feed_date
PRV0002171,ProviderC,BluePeak Holdings,FR,FR-314002,Utilities,Active,0.583,2024-02-15
PRV0002172,ProviderA,BluePeak Ltd,ZA,ZA-290612,Materials,Active,0.411,2025-01-13
PRV0002173,ProviderB,PrimeEdge Services ,JP,JP-856370,Telecommunications,Active,0.625,2024-10-19
PRV0002174,ProviderC,Summit Investments,CH,CH-806967,Financials,Active,0.929,2024-10-04
PRV0002175,ProviderC,Redwood Group,JP,,Energy,Active,0.686,2024-11-05
PRV0002176,ProviderC,Westbridge Partners,CH,CH-439067,Industrials,Active,0.676,2024-05-17
PRV0002177,ProviderC,Sterling Group,BR,BR-400171,Financials,Merged,0.622,2024-01-11
PRV0002178,ProviderA,Crestline Ltd,ZA,ZA-137974,Financials,Active,0.884,2024-03-18
PRV0002179,ProviderB,Helios PLC,AU,AU-767388,Energy,Active,0.808,2024-06-29
PRV0002180,ProviderA,Korefield Energy,GB,GB-590892,Technology,Active,0.853,2024-03-21
PRV0002181,ProviderB,PrimeEdge Investments,NG,NG-592002,Telecommunications,Inactive,1.051,2025-01-04
PRV0002182,ProviderB,BluePeak Industries,GB,GB-699130,Utilities,Unknown,0.609,2024-05-01
PRV0002183,ProviderC,NOVA CORP,IE,,Real Estate,Active,0.745,2024-08-13
PRV0002184,ProviderC,Cedar Investments,DE,DE-701074,Healthcare,Active,0.814,2025-01-30
PRV0002185,ProviderC,MERIDIAN CORP,US,US-456965,Materials,Active,0.711,2024-10-14
PRV0002186,ProviderA,,BR,BR-847222,Telecommunications,Active,0.568,2024-02-09
PRV0002187,ProviderC,STERLING LTD,CH,CH-981619,Telecommunications,Active,0.75,2024-01-07
PRV0002188,ProviderB,Crestline Partners ,DE,DE-128955,Telecommunications,Active,1.2,2024-06-22
PRV0002189,ProviderB,Horizon Investments,FR,FR-312166,Real Estate,Active,0.675,2024-07-10
PRV0002190,ProviderA,Union Investments,IE,IE-268498,Utilities,Active,0.722,2024-03-28
PRV0002191,ProviderA,Sterling PLC,,CA-574543,Real Estate,Unknown,0.941,2024-07-18
PRV0002192,ProviderB,Northbridge PLC,HK,HK-424608,Healthcare,,0.783,2024-06-02
PRV0002193,ProviderB,HORIZON CORP,DE,DE-644399,Utilities,Active,0.817,2024-09-08
PRV0002194,ProviderB,Cedar Corp,SG,,Real Estate,Active,1.126,2024-09-16
PRV0002195,ProviderA,WESTBRIDGE GROUP,AU,AU-804948,Energy,Active,1.5,2024-08-18
PRV0002196,ProviderB,FRONTIER LTD,IN,IN-692869,Technology,Active,0.698,2024-06-27
PRV0002197,ProviderC,STERLING HOLDINGS,BR,BR-112826,Consumer Goods,Merged,0.852,2024-07-26
PRV0002198,ProviderB,Albion Energy,AU,,Financials,Inactive,0.953,2024-06-03
PRV0002199,ProviderB,Helios PLC,IE,IE-347214,Telecommunications,Active,0.752,2024-03-10
PRV0002200,ProviderB,Korefield Energy,IE,IE-367757,Consumer Goods,Active,0.797,2025-01-01
PRV0002201,ProviderB,Riverstone Partners,LU,LU-945404,Technology,Inactive,0.884,2024-12-27
PRV0002202,ProviderB,PrimeEdge PLC,GB,GB-944684,Energy,Active,0.923,2024-11-09
PRV0002203,ProviderC,Nova Ltd,IN,IN-338597,Consumer Goods,Dissolved,1.008,2024-11-16
PRV0002204,ProviderA,Silvergate Capital,CA,CA-746635,Industrials,Active,0.91,2024-06-26
PRV0002205,ProviderA,Meridian Partners,CH,CH-119287,Consumer Goods,Active,0.921,2024-11-16
PRV0002206,ProviderC,PrimeEdge Industries,DE,,Financials,Active,0.852,2025-03-30
PRV0002207,ProviderC,Helios Energy,FR,FR-453911,Industrials,Inactive,0.822,2024-01-26
PRV0002208,ProviderA,Cedar Capital,FR,FR-126799,Materials,Active,1.5,2024-01-04
PRV0002209,ProviderA,Greenfield PLC,JP,JP-839455,Healthcare,Active,0.438,2024-12-26
PRV0002210,ProviderA,Atlas Technologies,JP,JP-283533,Technology,Active,0.789,2024-02-26
PRV0002211,ProviderB,Falcon Ltd,SG,SG-537456,Healthcare,Active,0.829,2024-10-09
PRV0002212,ProviderB,Lagos Continental Partners,IN,IN-170749,Telecommunications,Active,1.2,2024-06-14
PRV0002213,ProviderC,PrimeEdge Partners,NG,NG-303019,Real Estate,Unknown,1.048,2024-04-30
PRV0002214,ProviderB,Granite Corp,NG,NG-298958,Healthcare,Active,0.991,2024-09-22
PRV0002215,ProviderA,Redwood Finance,DE,DE-238291,Real Estate,Dissolved,0.961,2025-01-21
PRV0002216,ProviderB,Sterling Industries,FR,FR-276665,Financials,Active,0.829,2024-12-27
PRV0002217,ProviderA,Nova Corp,IE,,Real Estate,Active,0.943,2024-07-08
PRV0002218,ProviderB,Northbridge Capital,IN,IN-953148,Healthcare,Active,0.834,2024-09-19
PRV0002219,ProviderA,Sterling Group,CA,CA-563402,Technology,Active,0.567,2025-01-19
PRV0002220,ProviderA,Redwood Industries,ZA,ZA-994041,Materials,Active,0.707,2025-02-11
PRV0002221,ProviderC,Meridian Corp,NG,NG-796789,Energy,Active,0.69,2024-08-28
PRV0002222,ProviderC,Nova Corp,CA,CA-311999,Consumer Goods,Merged,0.878,2024-08-18
PRV0002223,ProviderA,Silvergate Ltd,NL,NL-496648,Materials,Active,0.83,2024-12-09
PRV0002224,ProviderC,Greenfield Capital,GB,GB-270196,Healthcare,Active,0.878,2024-12-22
PRV0002225,ProviderA,Cedar Corp,DE,DE-730866,Financials,Unknown,1.017,2024-03-02
PRV0002226,ProviderB,Unknown Entity,AE,AE-408439,Consumer Goods,Active,1.285,2024-12-09
PRV0002227,ProviderA,Cedar Partners,SG,SG-628581,Industrials,Active,0.651,2025-02-16
PRV0002228,ProviderB,Unknown Entity ,LU,LU-185138,Energy,Active,0.522,2024-11-18
PRV0002229,ProviderA,Nova Technologies,AE,AE-351300,Consumer Goods,Active,0.816,2024-01-10
PRV0002230,ProviderC,Helios Energy,AU,AU-925214,Real Estate,Active,1.5,2024-04-28
PRV0002231,ProviderC,Lagos Continental Investments,GB,GB-111094,Financials,Dissolved,0.87,2024-01-03
PRV0002232,ProviderC,Riverstone Investments,LU,LU-638739,Technology,Active,1.06,2024-07-16
PRV0002233,ProviderA,Summit Services,SG,,Telecommunications,Active,0.764,2025-03-08
PRV0002234,ProviderB,Cedar Partners,FR,FR-813176,Energy,Active,0.642,2025-02-05
PRV0002235,ProviderB,Riverstone Corp,IN,IN-846230,Materials,Active,1.043,2025-03-22
PRV0002236,ProviderC,Westbridge Industries,IN,IN-497062,Financials,Active,0.853,2025-03-15
PRV0002237,ProviderB,Cedar Finance,NG,NG-623908,Materials,Active,0.982,2024-06-28
PRV0002238,ProviderC,,CH,CH-692493,Consumer Goods,Inactive,0.605,2024-04-28
PRV0002239,ProviderA,Frontier Corp,ZA,ZA-115758,Real Estate,Active,1.063,2024-02-16
PRV0002240,ProviderC,Korefield Holdings,ZA,ZA-546285,Financials,Active,0.729,2024-07-17
PRV0002241,ProviderB,Redwood Technologies,IN,IN-496507,Financials,Active,1.051,2024-08-05
PRV0002242,ProviderA,Meridian Ltd,IE,IE-493863,Telecommunications,Active,1.094,2025-03-26
PRV0002243,ProviderA,Meridian Technologies,NL,NL-815794,Healthcare,Active,0.762,2024-09-08
PRV0002244,ProviderB,Northbridge Investments,AU,AU-510537,Utilities,Active,0.911,2024-11-19
PRV0002245,ProviderC,Northbridge Capital,IN,IN-953148,Healthcare,Active,0.992,2024-05-23
PRV0002246,ProviderB,Albion Finance,IN,IN-490779,Consumer Goods,Inactive,0.761,2025-02-06
PRV0002247,ProviderB,Redwood Capital,US,US-484271,Real Estate,Dissolved,0.695,2024-01-19
PRV0002248,ProviderA,,JP,JP-214621,Energy,Active,0.881,2024-08-25
PRV0002249,ProviderA,Falcon Group,US,US-905539,Materials,Active,0.883,2024-06-16
PRV0002250,ProviderB,Northbridge Holdings,US,US-541481,Materials,Active,0.813,2025-02-18
PRV0002251,ProviderC,Korefield Finance,N/A,AU-934177,Healthcare,Active,0.97,2025-03-13
PRV0002252,ProviderB,Silvergate Corp ,CA,CA-357732,Financials,Active,1.054,2025-02-23
PRV0002253,ProviderA,Korefield Services,GB,,Financials,Active,0.562,2024-06-02
PRV0002254,ProviderB,Granite Partners,DE,DE-496209,Consumer Goods,Merged,0.941,2024-12-31
PRV0002255,ProviderC,Sterling Partners,IE,IE-536607,Technology,Dissolved,0.569,2024-12-03
PRV0002256,ProviderB,Helios Ltd,BR,,Healthcare,Unknown,0.745,2024-08-07
PRV0002257,ProviderA,Atlas Capital,JP,JP-316936,Real Estate,Active,0.707,2024-11-04
PRV0002258,ProviderB,Redwood Ltd,GB,GB-149918,Energy,Merged,0.999,2024-10-06
PRV0002259,ProviderC,Horizon Corp,JP,JP-504639,Technology,Active,0.781,2024-08-21
PRV0002260,ProviderC,Sterling Investments,GB,GB-266979,Telecommunications,Active,0.851,2025-03-07
PRV0002261,ProviderC,Meridian Group,HK,HK-495912,Telecommunications,Merged,0.858,2024-12-05
PRV0002262,ProviderB,Falcon Investments,GB,GB-890853,Industrials,Dissolved,0.604,2024-11-24
PRV0002263,ProviderB,Granite Partners,NG,NG-101177,Industrials,Merged,0.647,2024-03-11
PRV0002264,ProviderB,Oakwell Energy,NG,NG-620825,Materials,Active,0.529,2024-12-21
PRV0002265,ProviderA,CRESTLINE HOLDINGS,CH,CH-871000,Materials,Active,0.716,2024-09-30
PRV0002266,ProviderB,Sterling Partners,NL,NL-557910,Utilities,Active,0.925,2024-04-22
PRV0002267,ProviderC,BluePeak Finance,CA,CA-588959,Consumer Goods,Active,0.711,2024-03-02
PRV0002268,ProviderA,PRIMEEDGE SERVICES,IN,IN-967011,Energy,Unknown,0.61,2025-01-04
PRV0002269,ProviderA,Redwood Investments,BR,BR-602724,Healthcare,Active,0.703,2024-04-01
PRV0002270,ProviderA,Westbridge Technologies,AE,AE-527205,Telecommunications,Active,0.935,2025-02-25
PRV0002271,ProviderC,Summit Ltd,GB,GB-508057,Telecommunications,Active,0.849,2024-05-09
PRV0002272,ProviderA,Albion Partners,BR,BR-786543,Financials,Active,0.745,2024-01-04
PRV0002273,ProviderC,Horizon Energy,FR,FR-114707,Utilities,Active,0.718,2024-08-29
PRV0002274,ProviderA,Oakwell Capital,IN,IN-648029,Telecommunications,Active,1.132,2024-03-10
PRV0002275,ProviderA,Atlas Investments,NL,NL-142607,Industrials,Active,1.122,2024-11-03
PRV0002276,ProviderC,Westbridge Ltd,US,,Energy,Active,0.801,2024-07-18
PRV0002277,ProviderB,Sterling Holdings,SG,SG-868909,Technology,Merged,1.194,2024-02-17
PRV0002278,ProviderB,,HK,HK-821290,Telecommunications,Active,0.833,2025-03-02
PRV0002279,ProviderB,Meridian Technologies,LU,LU-536634,Technology,Active,0.698,2024-05-17
PRV0002280,ProviderC,Granite PLC,BR,BR-318242,Materials,Active,0.782,2024-10-17
PRV0002281,ProviderA,Redwood Services,US,US-644415,Energy,Active,-0.3,2024-04-22
PRV0002282,ProviderB,NORTHBRIDGE LTD,US,US-769253,Technology,Active,1.2,2025-03-20
PRV0002283,ProviderA,Silvergate Services,SG,SG-714952,Utilities,Active,1.5,2024-08-10
PRV0002284,ProviderC,Greenfield Services,NG,NG-906438,Real Estate,Inactive,1.013,2024-08-26
PRV0002285,ProviderB,Greenfield Partners,FR,FR-442134,Industrials,Inactive,0.806,2024-12-03
PRV0002286,ProviderB,ATLAS PLC,US,US-544297,Telecommunications,Inactive,1.076,2025-02-18
PRV0002287,ProviderA,Cedar Holdings,DE,DE-743861,Consumer Goods,Active,0.475,2025-03-11
PRV0002288,ProviderA,Sterling Group,ZA,,Utilities,Dissolved,0.875,2024-11-16
PRV0002289,ProviderA,Sterling Holdings,FR,FR-822904,Energy,Active,0.811,2024-12-09
PRV0002290,ProviderB,Atlas Services,DE,DE-372358,Industrials,Active,0.652,2024-09-18
PRV0002291,ProviderB,BluePeak Industries,ZA,ZA-300960,Industrials,Unknown,0.9,2024-09-04
PRV0002292,ProviderB,Greenfield PLC,CA,CA-146173,Energy,Active,0.74,2024-01-02
PRV0002293,ProviderB,Crestline Capital,IE,IE-665875,Utilities,Active,0.729,2024-11-10
PRV0002294,ProviderA,Helios Capital,AE,AE-870885,Real Estate,Inactive,0.84,2025-02-11
PRV0002295,ProviderB,Silvergate Ltd,NG,NG-224312,Energy,Active,0.98,2024-01-20
PRV0002296,ProviderA,Korefield PLC,NG,NG-595578,Technology,Active,1.098,2024-03-27
PRV0002297,ProviderA,Atlas Group,GB,GB-800598,Energy,Inactive,0.766,2025-01-13
PRV0002298,ProviderA,Westbridge Energy,NL,NL-840968,Materials,Unknown,0.732,2024-04-20
PRV0002299,ProviderC,REDWOOD FINANCE,FR,FR-690544,Utilities,Unknown,0.892,2024-08-26
PRV0002300,ProviderB,Summit Ltd,DE,DE-911185,Financials,Active,0.542,2024-11-15
PRV0002301,ProviderB,Oakwell Ltd,DE,DE-831806,Technology,Active,0.665,2024-08-06
PRV0002302,ProviderA,Albion Holdings,JP,JP-119462,Industrials,Active,0.918,2025-03-17
PRV0002303,ProviderB,Atlas Group,DE,DE-742770,Healthcare,Merged,0.702,2024-02-01
PRV0002304,ProviderA,Meridian Industries,HK,,Energy,Active,0.733,2024-04-09
PRV0002305,ProviderB,FRONTIER GROUP,FR,FR-288833,Energy,Active,0.966,2024-03-03
PRV0002306,ProviderC,BluePeak Industries,ZA,ZA-300960,Industrials,Unknown,0.798,2025-01-17
PRV0002307,ProviderA,Westbridge Group,JP,JP-806932,Real Estate,Active,0.929,2024-07-02
PRV0002308,ProviderA,Horizon Energy,GB,GB-322849,Materials,Active,0.694,2024-09-06
PRV0002309,ProviderB,Korefield Finance,BR,BR-844632,Telecommunications,Active,1.103,2024-09-24
PRV0002310,ProviderC,Horizon Holdings,ZA,ZA-174652,Energy,Active,0.827,2024-04-26
PRV0002311,ProviderC,Greenfield Ltd,JP,JP-442097,Industrials,Inactive,0.8,2024-03-17
PRV0002312,ProviderB,HELIOS HOLDINGS,LU,LU-850463,Financials,Merged,1.155,2024-03-06
PRV0002313,ProviderA,Riverstone Technologies,IE,IE-312582,Real Estate,Active,0.857,2024-01-11
PRV0002314,ProviderB,Cedar Technologies,SG,SG-188234,Energy,Inactive,0.773,2024-11-13
PRV0002315,ProviderC,Union Investments,GB,GB-818247,Utilities,Unknown,0.903,2025-03-21
PRV0002316,ProviderA,Falcon Corp,GB,GB-791951,Materials,Active,0.807,2024-12-03
PRV0002317,ProviderB,Northbridge Ltd,US,US-769253,Technology,Active,0.811,2025-02-14
PRV0002318,ProviderA,Albion Group,ZA,,Consumer Goods,Active,0.69,2024-02-23
PRV0002319,ProviderC,Helios PLC,AU,AU-767388,Energy,Active,0.781,2024-03-17
PRV0002320,ProviderA,REDWOOD LTD,IE,IE-148066,Industrials,Active,1.061,2024-05-16
PRV0002321,ProviderC,LAGOS CONTINENTAL LTD,SG,SG-517446,Utilities,Unknown,0.647,2024-10-10
PRV0002322,ProviderA,Crestline Ltd,AE,AE-588642,Telecommunications,Active,0.818,2024-12-07
PRV0002323,ProviderC,Horizon Services,CA,CA-911738,Technology,Merged,0.998,2025-01-14
PRV0002324,ProviderB,Union Ltd,US,US-250771,Financials,Active,0.794,2024-07-14
PRV0002325,ProviderB,Meridian Partners,,FR-136674,Materials,Active,0.895,2024-03-23
PRV0002326,ProviderC,Meridian Services,BR,BR-716043,Financials,Active,0.789,2024-08-19
PRV0002327,ProviderC,Granite Ltd,GB,GB-665178,Energy,Active,0.836,2024-02-27
PRV0002328,ProviderC,Oakwell PLC,JP,,Telecommunications,Active,0.78,2025-03-12
PRV0002329,ProviderB,Cedar Corp,IN,IN-541603,Real Estate,Active,0.727,2024-11-19
PRV0002330,ProviderA,BluePeak Partners,IN,,Energy,Active,0.778,2024-12-31
PRV0002331,ProviderB,Greenfield Partners,AU,AU-622516,Materials,Active,0.731,2024-04-29
PRV0002332,ProviderB,Westbridge Ltd,IN,IN-182620,Real Estate,Active,0.598,2024-03-14
PRV0002333,ProviderC,Frontier Finance ,HK,,Telecommunications,Active,0.655,2024-06-19
PRV0002334,ProviderB,Summit Ltd,ZA,ZA-940465,Technology,Active,0.855,2025-01-30
PRV0002335,ProviderB,Westbridge Holdings,US,US-353908,Consumer Goods,Active,0.721,2024-06-21
PRV0002336,ProviderB,Cedar Holdings,HK,HK-609631,Real Estate,Active,0.892,2024-03-19
PRV0002337,ProviderB,Oakwell Finance,CA,CA-833904,Materials,Active,1.024,2025-02-07
PRV0002338,ProviderA,Cedar Investments,US,US-466293,Technology,Active,0.448,2024-04-30
PRV0002339,ProviderA,Helios Energy,CH,CH-999289,Materials,Active,0.955,2024-11-18
PRV0002340,ProviderA,Silvergate Partners,LU,LU-511653,Real Estate,Active,0.956,2024-03-30
PRV0002341,ProviderC,SUMMIT FINANCE,SG,SG-584791,Industrials,Inactive,0.657,2024-01-15
PRV0002342,ProviderB,Falcon Energy,HK,HK-966923,Consumer Goods,Active,0.862,2024-09-10
PRV0002343,ProviderC,Union Partners,AE,AE-849920,Consumer Goods,Inactive,0.878,2025-01-12
PRV0002344,ProviderC,Falcon Energy,CA,,Healthcare,Active,0.818,2024-08-10
PRV0002345,ProviderA,Oakwell Industries,LU,LU-139465,Energy,Active,0.96,2024-11-11
PRV0002346,ProviderA,Sterling Investments,US,US-104840,Consumer Goods,Unknown,0.529,2025-01-10
PRV0002347,ProviderC,Oakwell Group,ZZZ,SG-531068,Industrials,Active,0.774,2024-02-02
PRV0002348,ProviderA,BluePeak PLC,AE,AE-117760,Real Estate,Active,0.787,2025-01-19
PRV0002349,ProviderC,NOVA LTD,IN,IN-465400,Utilities,Active,0.976,2024-07-15
PRV0002350,ProviderB,Redwood Technologies,FR,FR-590960,Financials,Active,0.739,2024-11-25
PRV0002351,ProviderB,KOREFIELD FINANCE,IE,IE-491305,Consumer Goods,Unknown,0.82,2024-12-03
PRV0002352,ProviderB,Union Services,ZA,ZA-144024,Healthcare,Active,0.854,2024-08-23
PRV0002353,ProviderC,Meridian Corp,BR,BR-689345,Telecommunications,Active,0.648,2024-12-23
PRV0002354,ProviderA,Riverstone Finance,BR,BR-765372,Consumer Goods,Active,0.703,2024-09-15
PRV0002355,ProviderC,Silvergate Ltd,IE,IE-935699,Energy,Dissolved,0.75,2025-01-19
PRV0002356,ProviderC,Falcon Holdings,CA,CA-308577,Technology,Dissolved,0.941,2024-09-05
PRV0002357,ProviderC,Summit Services,IE,IE-266471,Financials,Merged,0.759,2025-01-15
PRV0002358,ProviderA,Oakwell Group,ZZZ,SG-531068,Industrials,Active,0.716,2024-08-15
PRV0002359,ProviderB,Albion Ltd,AE,AE-197282,Real Estate,Active,0.928,2024-02-26
PRV0002360,ProviderB,Helios Finance,AU,AU-943666,Consumer Goods,Inactive,0.934,2025-01-31
PRV0002361,ProviderA,,CA,,Telecommunications,Active,0.558,2024-06-14
PRV0002362,ProviderB,Korefield Services,GB,,Financials,Active,0.65,2024-07-08
PRV0002363,ProviderC,Helios PLC,GB,GB-206623,Energy,Merged,0.781,2024-08-06
PRV0002364,ProviderB,Sterling Ltd,HK,HK-605413,Utilities,Active,1.064,2025-02-28
PRV0002365,ProviderA,Oakwell Investments,IE,IE-514985,Utilities,Active,0.945,2024-09-16
PRV0002366,ProviderB,HORIZON PLC,BR,BR-873785,Utilities,Unknown,0.923,2024-05-30
PRV0002367,ProviderB,Redwood Partners,IE,IE-363386,Industrials,Unknown,0.742,2024-07-16
PRV0002368,ProviderC,Oakwell Ltd,IE,IE-899527,Telecommunications,Active,0.651,2024-09-20
PRV0002369,ProviderB,Silvergate Ltd,JP,JP-401573,Consumer Goods,Active,0.745,2024-02-20
PRV0002370,ProviderA,Lagos Continental PLC,N/A,US-590355,Healthcare,Active,0.733,2024-10-08
PRV0002371,ProviderB,Falcon Services,LU,LU-221943,Materials,Active,0.8,2024-07-01
PRV0002372,ProviderA,,DE,DE-261236,Industrials,Active,-0.3,2024-12-28
PRV0002373,ProviderA,BluePeak Corp,CH,CH-274768,Industrials,Unknown,0.708,2024-06-30
PRV0002374,ProviderB,Helios Capital,CA,CA-632690,Energy,Active,0.725,2024-03-16
PRV0002375,ProviderB,Cedar Investments,IN,IN-832228,Real Estate,Unknown,0.801,2024-06-11
PRV0002376,ProviderC,Cedar Investments,FR,FR-373198,Healthcare,Active,0.87,2024-05-17
PRV0002377,ProviderB,Riverstone Services,LU,LU-380650,Telecommunications,Active,0.882,2024-03-09
PRV0002378,ProviderA,Greenfield Capital,NG,NG-685557,Materials,Dissolved,0.574,2024-05-07
PRV0002379,ProviderC,Falcon Energy,GB,GB-639163,Industrials,Active,1.08,2024-09-19
PRV0002380,ProviderB,Greenfield Technologies,SG,SG-248216,Real Estate,Active,1.048,2024-05-27
PRV0002381,ProviderB,Sterling Holdings,FR,FR-822904,Energy,Active,0.806,2025-02-19
PRV0002382,ProviderA,Greenfield Group,LU,LU-578320,Technology,Active,0.689,2025-03-03
PRV0002383,ProviderB,Granite Partners,IN,IN-328564,Consumer Goods,Active,0.706,2024-05-31
PRV0002384,ProviderB,Riverstone Capital,IE,IE-881290,Consumer Goods,Active,1.141,2025-03-23
PRV0002385,ProviderC,Sterling Partners,IE,IE-182047,Technology,Merged,0.716,2024-06-22
PRV0002386,ProviderB,Horizon Finance,BR,BR-104529,Industrials,Active,0.758,2025-02-18
PRV0002387,ProviderC,Frontier PLC,JP,JP-848391,Real Estate,Active,0.83,2024-02-27
PRV0002388,ProviderC,Redwood Industries,FR,FR-849148,Energy,Active,0.757,2024-12-19
PRV0002389,ProviderB,Helios Energy,IN,IN-803200,Utilities,Active,0.797,2024-07-28
PRV0002390,ProviderC,Falcon Finance,DE,DE-920425,Energy,Active,0.615,2024-11-04
PRV0002391,ProviderB,Albion Ltd,SG,SG-441189,Real Estate,Dissolved,0.554,2024-01-06
PRV0002392,ProviderC,Albion Services,IE,IE-617462,Real Estate,Running,0.94,2024-02-24
PRV0002393,ProviderC,Atlas Industries,NG,NG-127999,Financials,Inactive,0.886,2025-01-29
PRV0002394,ProviderC,Unknown Entity,IN,IN-557653,Materials,Inactive,0.994,2024-11-09
PRV0002395,ProviderB,Northbridge Capital,DE,DE-560522,Technology,Active,0.796,2024-09-29
PRV0002396,ProviderC,BLUEPEAK PARTNERS,JP,JP-688825,Industrials,Active,0.934,2024-07-03
PRV0002397,ProviderA,Summit Holdings,AU,AU-768574,Real Estate,Active,0.797,2024-11-01
PRV0002398,ProviderA,Frontier Ltd,IN,IN-501795,Real Estate,Active,0.76,2024-05-09
PRV0002399,ProviderC,PrimeEdge Holdings,GB,GB-944800,Healthcare,Running,0.81,2024-11-16
PRV0002400,ProviderB,Westbridge Corp,IN,IN-634046,Utilities,Active,0.639,2024-03-20
PRV0002401,ProviderB,Silvergate Ltd,NG,NG-224312,Energy,Active,0.75,2024-08-19
PRV0002402,ProviderA,CEDAR PLC,BR,BR-158764,Energy,Active,0.655,2025-03-29
PRV0002403,ProviderC,Union Ltd,US,US-598651,Industrials,Inactive,0.741,2024-03-20
PRV0002404,ProviderB,Nova Technologies,FR,FR-960139,Industrials,Active,0.779,2025-01-18
PRV0002405,ProviderC,Redwood Partners ,US,US-328001,Telecommunications,Unknown,0.922,2024-01-17
PRV0002406,ProviderB,Horizon Finance,SG,SG-448091,Telecommunications,Active,0.906,2024-08-28
PRV0002407,ProviderC,Union Capital,IE,IE-323907,Consumer Goods,Active,0.82,2024-11-05
PRV0002408,ProviderC,PrimeEdge Services,GB,GB-332521,Telecommunications,Active,0.995,2024-11-29
PRV0002409,ProviderA,Meridian Corp,CH,CH-198223,Technology,Active,0.71,2024-09-16
PRV0002410,ProviderC,Korefield Capital,IN,IN-527131,Technology,Active,0.67,2025-01-16
PRV0002411,ProviderC,Crestline Ltd,LU,LU-145537,Consumer Goods,Inactive,0.796,2024-07-19
PRV0002412,ProviderA,Redwood PLC ,HK,HK-928847,Industrials,Inactive,0.825,2024-03-04
PRV0002413,ProviderA,Falcon Services,DE,DE-274209,Utilities,Active,0.735,2024-09-11
PRV0002414,ProviderC,Riverstone Partners,LU,LU-945404,Technology,Inactive,0.92,2025-01-17
PRV0002415,ProviderA,BluePeak Ltd,IN,IN-727286,Energy,Active,0.738,2024-12-18
PRV0002416,ProviderB,Korefield Ltd,LU,LU-665850,Telecommunications,Inactive,0.667,2025-02-26
PRV0002417,ProviderB,Westbridge Ltd,GB,,Industrials,Inactive,0.68,2024-07-15
PRV0002418,ProviderB,PrimeEdge Finance,LU,LU-540686,Materials,Active,0.966,2024-08-07
