entity_id,kyc_status,risk_rating,sanctions_flag,pep_flag,counterparty_type,last_review_date,next_review_due_date,source_system
ENT003203,Approved,High,False,False,Supplier,2021-03-19,2023-03-10,ProviderA
ENT002781,Expired,Medium,,N,Supplier,2024-02-02,2027-10-23,KYC Platform
ENT004301,Approved,High,,N,Unknown,2024-05-13,2027-08-31,KYC Platform
ENT004729,Pending,Medium,N,Y,Supplier,2021-10-31,2027-01-23,Manual Upload
ENT004162,Unknown,Low,Y,Y,Unknown,2021-09-04,2026-08-30,Manual Upload
ENT000379,Expired,Medium,Y,Y,Supplier,2022-10-11,2024-12-22,Manual Upload
ENT001712,Rejected,Critical,N,N,Issuer,2021-05-04,2023-09-23,KYC Platform
ENT003622,Pending,High,False,N,Client,2020-08-15,2024-05-08,Manual Upload
ENT001791,Expired,Medium,N,True,Client,2023-10-14,2023-05-15,KYC Platform
ENT000528,Approved,High,True,True,Supplier,2017-02-27,2025-06-20,KYC Platform
ENT001687,Rejected,Low,False,True,Broker,2022-04-12,2026-09-26,ProviderA
ENT000300,Expired,Low,Y,N,Client,2023-05-20,2027-06-12,ProviderA
ENT004790,Pending,High,,N,Broker,2023-05-24,2026-06-19,ProviderA
ENT004270,Approved,High,N,False,Supplier,2024-05-29,2025-05-11,Manual Upload
ENT003727,Rejected,Low,,N,Fund,2022-07-12,2024-08-30,ProviderA
ENT004445,Unknown,Low,,Y,Fund,2024-09-10,2024-05-04,ProviderA
ENT000377,Expired,Low,Y,Y,Client,2024-11-02,2025-01-19,ProviderA
ENT003348,Expired,Critical,,False,Supplier,2020-12-23,2024-08-16,KYC Platform
ENT000311,Rejected,Critical,False,True,Fund,2019-05-12,2024-10-21,Manual Upload
ENT000332,Approved,Medium,True,False,Client,2023-05-29,2020-10-11,ProviderA
ENT000652,Pending,Critical,,N,Supplier,2024-08-16,2020-02-26,Manual Upload
ENT004623,Approved,Critical,False,,Supplier,2020-06-10,2026-01-11,Manual Upload
ENT003842,Rejected,Medium,True,True,Unknown,2021-01-31,2024-01-24,ProviderA
ENT001975,Expired,Low,False,Y,Broker,2020-10-28,2026-04-08,KYC Platform
ENT000789,Approved,Medium,N,False,Issuer,2024-08-23,2026-09-16,KYC Platform
ENT002445,Pending,Low,True,Y,Fund,2020-05-15,2027-01-02,Manual Upload
ENT002425,Rejected,Low,,,Broker,2024-02-15,2025-04-16,ProviderA
ENT004282,Rejected,Low,False,False,Issuer,2023-09-28,2026-06-30,KYC Platform
ENT004496,Expired,Low,False,Y,Client,2024-04-06,2021-07-28,Manual Upload
ENT000616,Rejected,Low,True,False,Client,2023-01-10,2025-11-07,ProviderA
ENT004450,Expired,Critical,Y,N,Broker,2021-05-02,2025-05-28,ProviderA
ENT004854,Rejected,Low,N,,Client,2022-04-29,2025-10-23,KYC Platform
ENT002085,Expired,Medium,Y,N,Fund,2022-09-09,2024-08-29,Manual Upload
ENT004781,Unknown,Medium,Y,,Broker,2021-12-06,2025-09-20,KYC Platform
ENT004281,Expired,High,True,,Supplier,2017-09-21,2024-02-23,ProviderA
ENT001845,Expired,Low,,,Fund,2024-03-02,2027-02-16,Manual Upload
ENT002843,Expired,Low,N,,Issuer,2020-08-24,2027-07-23,KYC Platform
ENT002975,Rejected,Medium,True,N,Fund,2022-08-17,2026-03-23,KYC Platform
ENT003058,Unknown,Low,False,,Client,2022-08-25,2027-08-03,Manual Upload
ENT004814,Rejected,Medium,Y,N,Issuer,2020-08-15,2024-07-09,Manual Upload
ENT001469,Pending,Low,True,,Broker,2022-08-06,2026-07-13,KYC Platform
ENT002302,Unknown,Medium,False,True,Client,2024-07-16,2026-11-23,KYC Platform
ENT001587,Approved,Medium,N,N,Broker,2021-01-18,2025-10-31,Manual Upload
ENT004438,Expired,Low,N,Y,Broker,2023-03-06,2027-02-12,Manual Upload
ENT003446,Unknown,High,True,False,Unknown,2021-04-08,2024-11-26,Manual Upload
ENT000844,Expired,High,Y,True,Fund,2024-11-06,2026-11-15,KYC Platform
ENT004848,Expired,Medium,,Y,Client,2024-04-25,2026-12-26,KYC Platform
ENT001572,Unknown,Low,Y,Y,Unknown,2024-10-26,2027-12-05,Manual Upload
ENT001037,Expired,Low,False,,Broker,2023-03-28,2024-04-30,Manual Upload
ENT002804,Pending,High,False,Y,Fund,2022-07-06,2024-05-27,KYC Platform
ENT003366,Unknown,Low,True,,Issuer,2024-02-13,2025-01-31,Manual Upload
ENT002292,Expired,High,Y,True,Broker,2017-12-17,2027-01-25,Manual Upload
ENT003295,Approved,High,Y,Y,Fund,2024-03-24,2025-04-15,Manual Upload
ENT003443,Pending,High,False,False,Client,2024-02-22,2027-11-08,KYC Platform
ENT001528,Approved,Low,True,False,Supplier,2022-06-11,2024-01-21,KYC Platform
ENT004602,Approved,Medium,True,Y,Issuer,2021-04-26,2024-06-12,Manual Upload
ENT001679,Expired,Medium,N,True,Broker,2024-01-30,2027-01-12,Manual Upload
ENT001160,Rejected,Low,,N,Client,2022-07-18,2027-08-09,ProviderA
ENT000488,Unknown,Low,True,False,Unknown,2020-04-26,2026-01-17,KYC Platform
ENT002203,Rejected,Low,N,,Client,2024-04-08,2025-10-05,KYC Platform
ENT002785,Approved,Low,True,True,Broker,2023-12-12,2025-03-19,ProviderA
ENT002126,Unknown,Medium,Y,N,Fund,2021-12-12,2024-05-11,Manual Upload
ENT002424,Unknown,High,False,N,Broker,2021-05-27,2020-06-13,Manual Upload
ENT000228,Unknown,Low,Y,True,Unknown,2022-10-09,2027-08-26,KYC Platform
ENT003602,Expired,High,N,Y,Broker,2023-03-30,2026-11-04,KYC Platform
ENT003865,Pending,Critical,,True,Unknown,2020-05-25,2027-05-31,ProviderA
ENT002525,Approved,High,False,False,Issuer,2022-03-17,2020-05-01,KYC Platform
ENT001910,Rejected,Medium,N,False,Client,2022-02-18,2027-05-12,KYC Platform
ENT004493,Pending,Low,N,False,Client,2022-04-15,2027-12-15,KYC Platform
ENT003829,Rejected,InvalidRisk,,False,Supplier,2024-10-12,2025-07-31,Manual Upload
ENT002909,Approved,Medium,,True,Broker,2020-06-17,2026-08-10,Manual Upload
ENT003848,Approved,High,True,,Issuer,2023-01-23,2021-09-25,KYC Platform
ENT004722,Pending,High,Y,N,Client,2023-02-06,2025-10-02,Manual Upload
ENT001240,Unknown,Critical,,,Client,2024-11-10,2027-11-14,KYC Platform
ENT000997,Approved,Low,,,Supplier,2022-02-25,2026-09-21,ProviderA
ENT002899,Unknown,High,True,Y,Client,2020-04-05,2026-03-17,Manual Upload
ENT000487,Pending,Low,False,,Issuer,2021-09-26,2026-03-29,Manual Upload
ENT000953,Rejected,Low,,,Client,2024-02-17,2027-10-04,ProviderA
ENT003460,Expired,Medium,N,N,Supplier,2020-08-14,2025-04-24,KYC Platform
ENT002671,Pending,High,True,True,Unknown,2022-05-09,2027-11-11,ProviderA
ENT002353,Unknown,Low,N,N,Supplier,2022-12-27,2025-04-18,KYC Platform
ENT000241,Expired,Low,True,,Unknown,2022-12-17,2024-04-08,ProviderA
ENT001991,Expired,Critical,False,,Client,2023-04-11,2027-10-03,Manual Upload
ENT002626,Approved,Medium,N,True,Fund,2020-01-04,2026-12-03,ProviderA
ENT002846,Pending,Low,Y,,Issuer,2021-11-07,2027-03-11,Manual Upload
ENT002829,Rejected,Medium,Y,,Unknown,2024-04-08,2024-06-13,ProviderA
ENT000053,Approved,Medium,False,,Supplier,2024-04-17,2026-06-22,ProviderA
ENT004725,Rejected,Medium,,,Broker,2023-11-08,2025-09-02,Manual Upload
ENT000012,Unknown,Medium,False,,Supplier,2024-03-04,2025-07-04,Manual Upload
ENT004205,Approved,Critical,False,,Broker,2022-07-17,2026-02-13,KYC Platform
ENT000247,Expired,High,N,False,Broker,2022-05-14,2026-07-11,Manual Upload
ENT002385,Unknown,Medium,False,Y,Fund,2023-01-02,2027-08-06,ProviderA
ENT004986,Approved,Critical,N,N,Fund,2021-03-10,2027-06-10,KYC Platform
ENT002756,Unknown,High,Y,True,Unknown,2024-11-21,2027-12-10,Manual Upload
ENT004946,Expired,High,False,False,Supplier,2018-05-08,2020-10-14,KYC Platform
ENT001334,Approved,Critical,N,Y,Client,2019-09-04,2026-03-11,Manual Upload
ENT004408,Approved,High,False,False,Supplier,2023-03-19,2025-12-05,KYC Platform
ENT_KYC_ORPHAN_47,Pending,Low,Y,Y,Unknown,2021-09-17,2025-06-17,KYC Platform
ENT000162,Unknown,InvalidRisk,Y,Y,Broker,2024-11-30,2024-12-05,KYC Platform
ENT_KYC_ORPHAN_5,Pending,Low,,,Unknown,2021-10-21,2025-11-07,KYC Platform
ENT000737,Expired,Medium,False,N,Broker,2021-03-21,2026-08-26,ProviderA
ENT000641,Unknown,High,True,N,Supplier,2020-04-03,2025-11-17,Manual Upload
ENT000018,Approved,High,,N,Unknown,2021-10-13,2025-03-25,KYC Platform
ENT004569,Pending,Medium,Y,N,Supplier,2021-06-22,2024-05-24,ProviderA
ENT003030,Approved,Low,True,,Broker,2023-10-07,2027-12-18,KYC Platform
ENT001781,Unknown,High,N,N,Unknown,2020-05-25,2025-03-13,Manual Upload
ENT000151,Approved,Low,N,False,Fund,2023-08-16,2024-03-28,KYC Platform
ENT001454,Unknown,Medium,N,False,Broker,2021-07-03,2024-08-04,ProviderA
ENT003598,Expired,Medium,True,False,Supplier,2023-10-14,2026-08-16,KYC Platform
ENT004804,Approved,High,False,,Issuer,2024-04-08,2024-06-21,KYC Platform
ENT003743,Unknown,Medium,,N,Unknown,2023-03-04,2021-07-01,KYC Platform
ENT002207,Pending,High,N,,Supplier,2024-11-15,2026-02-24,Manual Upload
ENT002954,Expired,High,N,True,Broker,2021-01-28,2020-12-31,KYC Platform
ENT004531,Rejected,Medium,Y,N,Broker,2024-07-26,2026-05-14,KYC Platform
ENT004153,Approved,Medium,,True,Fund,2022-11-10,2025-08-22,Manual Upload
ENT000027,Expired,High,,False,Supplier,2024-05-30,2026-03-09,ProviderA
ENT003991,Unknown,High,,,Issuer,2020-03-28,2025-07-28,Manual Upload
ENT002270,Expired,Low,False,,Client,2021-09-02,2025-02-09,ProviderA
ENT000956,Expired,High,Y,False,Supplier,2021-04-25,2027-08-22,Manual Upload
ENT004444,Unknown,Medium,Y,False,Broker,2024-08-25,2025-07-16,KYC Platform
ENT001206,Approved,High,N,Y,Supplier,2024-10-01,2024-11-21,KYC Platform
ENT003105,Pending,InvalidRisk,N,N,Fund,2022-12-01,2023-03-02,Manual Upload
ENT001094,Approved,Low,,Y,Supplier,2023-04-15,2025-07-27,ProviderA
ENT_KYC_ORPHAN_41,Rejected,Medium,Y,,Issuer,2024-12-24,2026-01-10,Manual Upload
ENT001971,Pending,Low,True,True,Supplier,2024-10-03,2024-03-24,KYC Platform
ENT001764,Expired,InvalidRisk,False,,Fund,2023-11-30,2027-08-02,ProviderA
ENT004043,Expired,Low,False,False,Issuer,2024-09-24,2024-05-22,ProviderA
ENT000923,Unknown,Low,,,Supplier,2024-04-13,2024-06-12,Manual Upload
ENT001584,Approved,Medium,True,False,Unknown,2020-12-25,2024-03-18,ProviderA
ENT004254,Pending,Low,True,False,Fund,2021-07-05,2024-03-23,KYC Platform
ENT000774,Rejected,High,N,False,Client,2020-08-21,2026-11-24,ProviderA
ENT000236,Rejected,Low,,False,Fund,2024-03-25,2020-08-16,Manual Upload
ENT003685,Unknown,Low,,,Unknown,2022-06-22,2024-03-27,Manual Upload
ENT003117,Pending,Medium,,True,Broker,2022-05-23,2024-11-27,Manual Upload
ENT001617,Expired,High,N,N,Fund,2023-03-30,2025-10-01,ProviderA
ENT000892,Pending,Medium,Y,True,Unknown,2023-12-30,2027-07-20,ProviderA
ENT001550,Expired,Medium,,Y,Issuer,2022-10-23,2027-03-16,KYC Platform
ENT001220,Approved,High,,Y,Supplier,2023-09-07,2027-09-21,Manual Upload
ENT001611,Expired,Low,Y,,Fund,2024-01-13,2026-02-19,KYC Platform
ENT000614,Approved,High,,N,Client,2020-01-19,2026-04-14,ProviderA
ENT003433,Unknown,High,True,True,Unknown,2020-06-13,2024-04-13,Manual Upload
ENT003009,Approved,InvalidRisk,N,N,Broker,2021-10-07,2024-07-14,ProviderA
ENT001108,Rejected,High,True,Y,Supplier,2020-02-29,2024-07-17,Manual Upload
ENT000109,Pending,High,False,True,Fund,2021-12-30,2026-10-30,ProviderA
ENT003631,Expired,Medium,Y,,Issuer,2021-03-12,2026-12-15,Manual Upload
ENT000255,Approved,High,,False,Issuer,2022-06-06,2025-01-09,Manual Upload
ENT000084,Expired,Low,False,False,Client,2024-06-28,2027-09-05,Manual Upload
ENT000190,Expired,Low,N,,Issuer,2021-08-25,2026-11-11,Manual Upload
ENT002867,Pending,High,False,N,Issuer,2023-02-11,2026-09-29,Manual Upload
ENT004318,Approved,Low,,Y,Broker,2021-02-14,2024-02-20,KYC Platform
ENT004466,Expired,Medium,,True,Supplier,2021-12-11,2024-01-08,Manual Upload
ENT001902,Approved,High,Y,N,Issuer,2022-09-19,2027-11-11,Manual Upload
ENT000911,Pending,Low,False,N,Unknown,2023-01-18,2024-07-29,KYC Platform
ENT003882,Unknown,Low,Y,Y,Client,2024-08-04,2024-09-19,ProviderA
ENT004900,Expired,Medium,Y,N,Unknown,2022-12-03,2026-02-06,Manual Upload
ENT_KYC_ORPHAN_63,Rejected,Medium,True,,Unknown,2023-10-30,2027-11-25,ProviderA
ENT000577,Rejected,Medium,Y,Y,Fund,2023-08-03,2027-04-15,KYC Platform
ENT003215,Pending,Low,N,False,Supplier,2020-01-24,2024-12-03,KYC Platform
ENT003345,Approved,High,Y,True,Supplier,2021-08-31,2025-06-12,KYC Platform
ENT000422,Approved,Medium,N,Y,Unknown,2024-09-01,2027-01-18,Manual Upload
ENT000831,Expired,Critical,,N,Issuer,2019-09-11,2023-08-09,Manual Upload
ENT003455,Unknown,Low,False,,Fund,2021-03-25,2025-07-20,Manual Upload
ENT000099,Unknown,Low,True,Y,Broker,2022-10-26,2020-04-21,Manual Upload
ENT001096,Unknown,Low,False,False,Client,2024-08-11,2025-07-28,Manual Upload
ENT002501,Approved,Low,True,False,Supplier,2022-04-03,2025-08-15,KYC Platform
ENT000776,Pending,Low,N,True,Unknown,2022-02-12,2025-08-09,KYC Platform
ENT003542,Approved,InvalidRisk,,N,Issuer,2024-09-02,2025-06-03,ProviderA
ENT003156,Approved,Medium,,,Supplier,2024-03-10,2024-10-01,ProviderA
ENT002839,Unknown,Low,False,N,Issuer,2023-10-11,2023-09-22,ProviderA
ENT000514,Rejected,Low,N,N,Broker,2023-12-05,2020-02-14,ProviderA
ENT004655,Unknown,Low,True,Y,Supplier,2020-02-01,2025-11-09,ProviderA
ENT003887,Rejected,High,True,False,Broker,2024-08-10,2025-11-16,KYC Platform
ENT002533,Approved,Medium,False,,Issuer,2022-11-20,2027-07-19,KYC Platform
ENT002225,Expired,High,False,True,Issuer,2020-03-31,2024-02-22,KYC Platform
ENT001002,Unknown,Medium,True,False,Broker,2023-05-24,2026-03-28,Manual Upload
ENT002300,Approved,High,False,Y,Supplier,2024-01-09,2026-02-09,Manual Upload
ENT004980,Approved,Low,,,Issuer,2021-05-01,2025-06-01,ProviderA
ENT004772,Approved,High,Y,N,Client,2021-11-11,2025-06-11,Manual Upload
ENT004219,Pending,InvalidRisk,Y,Y,Issuer,2023-01-11,2027-05-06,ProviderA
ENT001204,Expired,High,N,N,Issuer,2021-09-21,2026-01-26,Manual Upload
ENT003472,Rejected,High,True,N,Issuer,2017-05-27,2024-11-02,KYC Platform
ENT004293,Pending,Low,False,True,Issuer,2020-04-21,2026-04-09,ProviderA
ENT001632,Rejected,High,False,Y,Fund,2020-08-09,2024-07-03,KYC Platform
ENT004776,Expired,Low,False,N,Issuer,2023-06-11,2024-09-21,ProviderA
ENT002648,Approved,Low,False,True,Supplier,2024-01-15,2026-03-01,Manual Upload
ENT002859,Approved,Low,Y,,Client,2022-08-09,2025-07-16,Manual Upload
ENT001613,Pending,High,True,False,Broker,2020-02-22,2026-10-22,KYC Platform
ENT003259,Rejected,Medium,,False,Supplier,2023-10-07,2025-04-22,ProviderA
ENT000065,Unknown,High,True,,Broker,2018-02-22,2026-11-28,KYC Platform
ENT_KYC_ORPHAN_44,Approved,Critical,False,False,Fund,2023-01-05,2024-08-17,Manual Upload
ENT000994,Expired,High,N,Y,Supplier,2020-03-24,2025-04-21,Manual Upload
ENT002735,Unknown,Medium,Y,True,Supplier,2021-06-05,2024-09-20,ProviderA
ENT001416,Rejected,Low,False,N,Client,2024-09-03,2024-08-27,KYC Platform
ENT003349,Expired,Medium,False,N,Issuer,2020-07-25,2025-12-12,ProviderA
ENT001030,Expired,Medium,True,,Supplier,2022-04-21,2024-09-10,ProviderA
ENT000458,Pending,Low,Y,False,Fund,2023-10-17,2024-04-12,ProviderA
ENT000814,Expired,Low,True,False,Issuer,2021-10-27,2027-11-09,ProviderA
ENT003660,Unknown,Low,,,Unknown,2022-11-16,2027-05-24,KYC Platform
ENT004967,Pending,Medium,True,N,Issuer,2024-08-29,2025-05-12,KYC Platform
ENT002689,Unknown,High,,False,Issuer,2024-03-17,2026-02-12,Manual Upload
ENT000610,Unknown,Medium,True,True,Client,2023-04-09,2025-06-29,Manual Upload
ENT003279,Unknown,Medium,,True,Broker,2021-07-24,2026-03-20,Manual Upload
ENT001829,Unknown,High,N,,Client,2024-05-25,2026-03-09,Manual Upload
ENT001618,Unknown,Low,Y,True,Client,2021-02-15,2026-11-25,ProviderA
ENT004605,Unknown,Low,True,True,Broker,2020-08-23,2027-09-21,ProviderA
ENT001931,Expired,Low,,Y,Client,2023-11-22,2021-04-21,Manual Upload
ENT000688,Expired,Medium,Y,True,Broker,2023-09-06,2024-08-07,ProviderA
ENT004985,Approved,Critical,,True,Fund,2020-07-17,2027-07-09,Manual Upload
ENT002751,Unknown,Medium,Y,,Supplier,2022-04-25,2024-12-18,KYC Platform
ENT002469,Approved,Medium,True,N,Fund,2022-08-18,2027-08-07,KYC Platform
ENT000777,Rejected,Low,N,Y,Broker,2021-01-27,2027-12-04,Manual Upload
ENT000605,Approved,Medium,,True,Supplier,2020-02-26,2026-06-26,Manual Upload
ENT001877,Expired,Medium,True,N,Fund,2024-11-10,2024-02-21,Manual Upload
ENT001526,Unknown,High,N,,Supplier,2020-03-28,2025-02-21,Manual Upload
ENT002407,Approved,Low,,Y,Supplier,2024-07-27,2027-12-14,ProviderA
ENT004535,Approved,Low,False,,Supplier,2020-11-05,2027-04-15,Manual Upload
ENT001049,Pending,High,,True,Supplier,2019-03-04,2027-03-14,KYC Platform
ENT001125,Rejected,Medium,N,True,Client,2023-09-03,2026-11-15,Manual Upload
ENT002187,Pending,Low,False,False,Unknown,2021-08-09,2027-01-16,ProviderA
ENT001073,Pending,Low,Y,Y,Unknown,2020-02-17,2025-12-09,Manual Upload
ENT004364,Rejected,Low,N,True,Fund,2024-08-04,2026-09-05,KYC Platform
ENT004073,Unknown,Medium,Y,,Broker,2021-10-09,2024-07-14,KYC Platform
ENT_KYC_ORPHAN_54,Unknown,Medium,,False,Supplier,2020-07-01,2021-01-27,Manual Upload
ENT003090,Approved,Low,Y,False,Client,2022-08-07,2026-11-04,Manual Upload
ENT002309,Unknown,Medium,Y,,Fund,2024-07-11,2027-06-03,Manual Upload
ENT001548,Unknown,Low,Y,True,Unknown,2020-11-14,2024-05-12,KYC Platform
ENT001200,Rejected,Low,True,N,Broker,2020-01-14,2026-11-06,KYC Platform
ENT002121,Approved,High,Y,,Broker,2020-04-27,2023-11-12,Manual Upload
ENT002547,Pending,Low,,,Broker,2023-01-23,2027-12-16,ProviderA
ENT002870,Unknown,Low,True,False,Issuer,2020-11-09,2026-03-11,ProviderA
ENT000524,Expired,Medium,Y,,Client,2023-08-12,2027-11-25,Manual Upload
ENT001140,Expired,Low,True,True,Client,2022-10-31,2025-01-06,KYC Platform
ENT000989,Rejected,Medium,,N,Broker,2020-04-15,2027-05-01,Manual Upload
ENT004278,Rejected,Medium,False,False,Issuer,2020-08-07,2025-04-02,KYC Platform
ENT001561,Approved,Low,True,False,Broker,2021-01-16,2024-09-11,ProviderA
ENT003828,Pending,InvalidRisk,N,N,Issuer,2022-05-02,2024-02-21,ProviderA
ENT003651,Pending,InvalidRisk,,Y,Client,2021-12-05,2027-01-12,KYC Platform
ENT004704,Pending,High,True,False,Fund,2023-02-12,2025-05-12,Manual Upload
ENT000310,Pending,Low,True,,Issuer,2022-05-10,2025-03-07,KYC Platform
ENT003867,Unknown,Medium,N,True,Fund,2022-04-11,2022-08-20,ProviderA
ENT002674,Rejected,Low,,,Supplier,2022-10-17,2027-08-03,ProviderA
ENT004306,Pending,Low,N,N,Supplier,2021-05-14,2026-08-12,ProviderA
ENT000878,Rejected,High,,N,Issuer,2023-08-14,2026-04-12,KYC Platform
ENT003633,Expired,Low,False,False,Unknown,2021-09-29,2025-04-03,ProviderA
ENT002123,Approved,High,False,,Client,2022-11-27,2025-01-07,KYC Platform
ENT002450,Expired,Medium,Y,False,Issuer,2021-09-21,2024-08-03,ProviderA
ENT003038,Rejected,Low,,Y,Issuer,2023-08-07,2024-09-05,ProviderA
ENT002961,Rejected,Low,,False,Fund,2020-04-12,2027-04-23,KYC Platform
ENT003079,Pending,Low,Y,N,Supplier,2021-05-19,2024-05-22,Manual Upload
ENT001138,Expired,Critical,N,Y,Client,2022-12-26,2026-11-30,KYC Platform
ENT002213,Pending,Low,True,,Unknown,2024-02-17,2024-12-15,ProviderA
ENT004789,Unknown,Low,N,True,Fund,2021-10-21,2027-09-05,Manual Upload
ENT003983,Pending,Medium,N,Y,Client,2024-11-23,2025-09-18,Manual Upload
ENT003326,Pending,High,Y,,Broker,2022-04-19,2025-01-05,KYC Platform
ENT003282,Expired,Low,,False,Issuer,2021-09-16,2024-03-26,Manual Upload
ENT000279,Pending,Medium,Y,False,Issuer,2022-06-10,2027-04-05,ProviderA
ENT001306,Unknown,Low,,N,Broker,2020-11-29,2027-12-14,KYC Platform
ENT001524,Unknown,Medium,False,Y,Broker,2023-03-11,2024-08-17,Manual Upload
ENT000676,Expired,Medium,True,,Issuer,2021-09-13,2027-03-18,Manual Upload
ENT003863,Unknown,Low,False,Y,Supplier,2021-12-05,2025-01-22,Manual Upload
ENT000995,Unknown,Low,Y,False,Broker,2022-10-06,2025-10-24,Manual Upload
ENT004399,Pending,Medium,,True,Unknown,2021-03-15,2026-02-21,KYC Platform
ENT000525,Approved,Low,N,True,Supplier,2020-04-13,2026-01-10,Manual Upload
ENT003945,Rejected,Medium,False,True,Fund,2024-09-09,2027-03-26,KYC Platform
ENT000599,Unknown,InvalidRisk,Y,False,Client,2023-08-28,2026-05-16,KYC Platform
ENT004499,Unknown,Low,True,Y,Fund,2020-06-17,2025-08-14,Manual Upload
ENT000963,Rejected,High,True,N,Broker,2023-03-18,2021-05-27,KYC Platform
ENT000318,Unknown,High,False,True,Client,2024-06-12,2023-06-05,Manual Upload
ENT000156,Rejected,Critical,,Y,Issuer,2024-04-07,2025-11-21,KYC Platform
ENT001768,Approved,Low,Y,False,Fund,2024-06-26,2025-08-10,ProviderA
ENT000040,Pending,Low,False,,Fund,2022-09-28,2027-06-02,ProviderA
ENT004011,Expired,High,False,False,Supplier,2022-10-27,2027-02-16,ProviderA
ENT001448,Pending,Medium,True,False,Issuer,2022-02-25,2024-11-01,KYC Platform
ENT004229,Pending,Low,False,True,Client,2021-07-11,2026-09-03,ProviderA
ENT002038,Unknown,Medium,N,False,Unknown,2024-01-12,2025-05-24,ProviderA
ENT002610,Approved,Low,N,Y,Issuer,2020-09-09,2024-09-12,ProviderA
ENT004303,Expired,InvalidRisk,False,N,Broker,2024-03-28,2025-08-19,KYC Platform
ENT003592,Approved,High,True,N,Unknown,2023-10-02,2024-08-04,Manual Upload
ENT002543,Expired,Low,True,True,Client,2024-09-07,2024-06-23,Manual Upload
ENT000632,Expired,Medium,Y,N,Client,2020-01-19,2027-04-18,ProviderA
ENT003494,Expired,Medium,True,True,Supplier,2021-12-30,2026-11-17,KYC Platform
ENT004136,Pending,Low,False,Y,Issuer,2020-04-26,2027-01-10,Manual Upload
ENT004671,Approved,High,False,Y,Issuer,2017-01-29,2024-09-27,Manual Upload
ENT000373,Expired,Medium,N,N,Fund,2022-09-29,2024-10-03,ProviderA
ENT000476,Pending,Critical,Y,False,Broker,2024-10-12,2023-10-03,KYC Platform
ENT000958,Rejected,Medium,Y,,Client,2021-03-05,2027-05-19,KYC Platform
ENT004714,Pending,High,,False,Broker,2021-03-18,2025-09-29,ProviderA
ENT003449,Rejected,Medium,Y,,Client,2022-01-13,2025-12-09,Manual Upload
ENT004783,Rejected,Low,Y,True,Supplier,2020-01-20,2024-12-10,ProviderA
ENT000730,Unknown,Medium,Y,,Unknown,2020-04-12,2021-02-21,Manual Upload
ENT003478,Unknown,Medium,False,,Fund,2023-10-24,2024-07-17,Manual Upload
ENT000532,Pending,Medium,Y,N,Supplier,2020-10-30,2027-10-20,ProviderA
ENT002911,Rejected,Low,True,,Client,2023-02-16,2024-10-20,KYC Platform
ENT003577,Approved,High,,N,Client,2023-09-30,2025-09-13,KYC Platform
ENT000292,Expired,Medium,,N,Supplier,2021-01-18,2024-10-16,ProviderA
ENT001467,Expired,Critical,Y,N,Issuer,2017-11-08,2024-08-04,ProviderA
ENT003799,Pending,Low,Y,Y,Supplier,2022-04-07,2024-04-03,KYC Platform
ENT002517,Pending,High,,,Broker,2024-07-23,2027-09-15,KYC Platform
