entity_id,legal_name,normalized_name,country_code,registration_number,entity_type,sector,industry,status,incorporation_date,last_verified_date,source_system,created_at,updated_at
ENT002706,Northbridge Energy,NORTHBRIDGE ENERGY,BR,BR-677568,Private Company,Telecommunications,Pharmaceuticals,Active,2004-06-07,2023-08-19,KYC Platform,2023-11-04,2024-07-03
ENT002707,Albion Services,ALBION SERVICES,AE,AE-557218,Private Company,Financials,Pharmaceuticals,Active,2003-05-05,2021-09-25,ProviderB,2022-12-17,2023-08-16
ENT002708,Cedar Holdings,CEDAR,AE,AE-732517,Private Company,Telecommunications,Logistics,Merged,2014-02-25,2024-08-27,KYC Platform,2023-03-28,2023-10-10
ENT002709,Helios PLC,HELIOS,AU,AU-767388,Private Company,Energy,Pharmaceuticals,Active,1994-02-12,2021-05-12,KYC Platform,2024-05-22,2024-08-29
ENT002710,Meridian Partners,MERIDIAN PARTNERS,FR,FR-807413,Private Company,Financials,Banking,Inactive,2013-08-08,2023-03-03,KYC Platform,2021-07-18,2023-10-21
ENT002711,PrimeEdge Finance,PRIMEEDGE FINANCE,JP,JP-236149,Public Company,Telecommunications,Logistics,Inactive,2007-02-11,2022-12-12,ProviderB,2023-02-16,2025-01-16
ENT002712,Korefield Holdings,KOREFIELD,ZA,ZA-546285,Private Company,Financials,Logistics,Active,2013-05-14,2021-04-18,ProviderA,2020-02-18,2023-12-11
ENT002713,Cedar Holdings,CEDAR,SG,SG-667591,Public Company,Industrials,Power Generation,Active,2018-07-04,2021-09-30,ProviderA,2020-09-04,2024-03-19
ENT002714,PrimeEdge Ltd,PRIMEEDGE,CA,CA-600925,Private Company,Real Estate,Logistics,Active,1998-11-07,2023-11-10,Manual Upload,2023-02-19,2024-05-16
ENT002715,Northbridge Services,NORTHBRIDGE SERVICES,AE,AE-975312,SPV,Technology,Retail,Active,1999-01-06,2023-05-21,Issuer Feed,2023-07-16,2024-07-05
ENT002716,,,HK,HK-964512,Private Company,Telecommunications,Logistics,Active,2015-01-13,2021-08-26,ProviderB,2023-11-29,2024-02-04
ENT002717,Helios Technologies,HELIOS TECHNOLOGIES,GB,GB-830692,Fund,Healthcare,Logistics,Active,2014-05-26,2016-01-31,Manual Upload,2024-01-07,2023-10-14
ENT002718,Meridian Finance,MERIDIAN FINANCE,NL,NL-316025,Public Company,Energy,Power Generation,Inactive,2018-07-25,2023-09-01,Issuer Feed,2020-03-19,2024-09-26
ENT002719,Crestline Limited,CRESTLINE,JP,JP-576008,Public Company,Energy,Telecom Services,Active,2004-03-20,2023-08-24,KYC Platform,2021-06-18,2024-07-19
ENT002720,Crestline Technologies,CRESTLINE TECHNOLOGIES,,,Fund,Financials,Mining,Active,2007-12-29,2022-08-09,Issuer Feed,2022-04-16,2023-02-13
ENT002721,Albion Technologies,ALBION TECHNOLOGIES,CH,CH-341443,Government Entity,Energy,Logistics,Active,1982-08-07,2021-01-30,Manual Upload,2020-01-27,2024-05-08
ENT002722,,,SG,,SPV,Energy,Banking,Active,1990-11-01,2021-02-11,KYC Platform,2024-01-27,2024-12-11
ENT002723,Nova Group,NOVA,NG,NG-324275,Fund,Real Estate,Retail,Active,2017-07-16,2021-08-09,Internal Master,2024-05-04,2024-03-17
ENT002724,Horizon Capital,HORIZON CAPITAL,IE,IE-226080,SPV,Real Estate,Pharmaceuticals,Active,1985-05-21,2021-03-23,ProviderB,2023-06-28,2024-12-31
ENT002725,Crestline PLC,CRESTLINE,HK,HK-315946,SPV,Healthcare,Banking,Active,2014-04-01,2023-03-25,ProviderA,2021-04-01,2023-11-04
ENT002726,Nova Investments,NOVA INVESTMENTS,NL,NL-933841,SPV,Utilities,Private Equity,Active,2016-10-25,2022-07-28,Issuer Feed,2020-07-08,2023-07-12
ENT002727,Silvergate Investments,SILVERGATE INVESTMENTS,AE,AE-995828,SPV,Technology,Telecom Services,Active,2000-08-29,2020-10-24,Internal Master,2023-09-19,2024-01-29
ENT002728,Cedar Ltd,CEDAR,NG,NG-869819,Public Company,Telecommunications,Telecom Services,Inactive,2009-05-25,2023-05-19,ProviderB,2023-04-30,2023-03-21
ENT002729,Riverstone Capital,RIVERSTONE CAPITAL,LU,LU-344143,Public Company,Technology,Telecom Services,Active,2005-07-06,2023-10-27,ProviderB,2024-04-01,2023-02-21
ENT002730,Albion Services,ALBION SERVICES,JP,JP-801553,Private Company,Telecommunications,Mining,Inactive,2010-04-27,2021-09-07,ProviderB,2021-09-19,2024-03-27
ENT002731,Westbridge Limited,WESTBRIDGE,HK,HK-296428,Private Company,Healthcare,Telecom Services,Active,2010-03-05,2023-07-03,KYC Platform,2020-10-03,2023-01-24
ENT002732,Greenfield Group,GREENFIELD,SG,SG-214096,SPV,Real Estate,Power Generation,Dissolved,1991-02-18,2021-06-05,KYC Platform,2024-01-19,2023-02-20
ENT002733,BluePeak Technologies,BLUEPEAK TECHNOLOGIES,IE,IE-332869,Private Company,Real Estate,Power Generation,Active,2010-04-14,2023-05-27,ProviderA,2020-06-25,2023-12-26
ENT002734,Northbridge Group,NORTHBRIDGE,AE,AE-225703,Private Company,Healthcare,Power Generation,Active,2019-09-04,2022-07-04,Issuer Feed,2022-07-29,2023-07-01
ENT002735,Meridian Holdings,MERIDIAN,XX,FR-676449,Government Entity,Financials,Power Generation,Active,1993-09-07,2021-06-10,ProviderB,2022-02-13,2023-05-22
ENT002736,Oakwell Energy,OAKWELL ENERGY,DE,DE-714877,Private Company,Healthcare,Banking,Unknown,2030-03-22,2024-03-20,Internal Master,2022-06-20,2024-02-05
ENT002737,Frontier PLC,FRONTIER,SG,SG-132087,Government Entity,Technology,Logistics,Active,1992-11-16,2021-09-24,Issuer Feed,2021-10-22,2023-09-16
ENT002738,Korefield Technologies,KOREFIELD TECHNOLOGIES,NL,NL-196542,Private Company,Industrials,Software,Active,2020-02-11,2024-02-20,ProviderB,2020-01-15,2024-04-29
ENT002739,Nova Industries,NOVA INDUSTRIES,NG,NG-531167,Private Company,Consumer Goods,Private Equity,Inactive,2019-01-15,2022-06-18,KYC Platform,2022-10-17,2023-12-02
ENT002740,Atlas Partners,ATLAS PARTNERS,IN,IN-201983,Private Company,Materials,Retail,Active,2021-03-23,2023-09-27,Issuer Feed,2021-02-13,2023-06-03
ENT002741,Union Ltd,UNION,ZA,ZA-845389,Private Company,Financials,Retail,Active,2013-07-02,2023-10-31,KYC Platform,2020-07-11,2024-07-09
ENT002742,Cedar Corporation,CEDAR,JP,JP-460251,Public Company,Consumer Goods,Retail,Inactive,2016-04-21,2022-09-14,Manual Upload,2021-11-08,2025-01-05
ENT002743,Meridian PLC,MERIDIAN,CA,CA-471538,Private Company,Energy,Telecom Services,Active,2020-03-08,2023-09-02,KYC Platform,2021-04-22,2024-07-27
ENT002744,Sterling Investments,STERLING INVESTMENTS,US,US-104840,Private Company,Consumer Goods,Power Generation,Unknown,2018-03-18,2022-10-08,ProviderB,2023-04-03,2023-05-24
ENT002745,Silvergate Capital,SILVERGATE CAPITAL,CA,CA-731342,Private Company,Telecommunications,Software,Dissolved,2000-09-16,2023-06-05,Manual Upload,2021-08-17,2024-03-15
ENT002746,Lagos Continental Investments,LAGOS CONTINENTAL INVESTMENTS,LU,LU-749334,Government Entity,Real Estate,Mining,Unknown,1989-07-13,2021-11-27,KYC Platform,2022-05-03,2023-05-02
ENT002747,BluePeak PLC,BLUEPEAK,CA,CA-780737,Public Company,Consumer Goods,Power Generation,Inactive,1987-05-10,2018-11-24,Issuer Feed,2022-03-07,2023-01-21
ENT002748,Frontier PLC,FRONTIER,IN,IN-586185,Private Company,Energy,Software,Active,2016-05-26,2021-07-20,ProviderA,2023-10-31,2023-05-09
ENT002749,Frontier Energy,FRONTIER ENERGY,JP,JP-342594,Public Company,Materials,Telecom Services,Active,2012-03-30,2022-08-31,Manual Upload,2020-06-17,2024-09-30
ENT002750,Union Limited,UNION,CA,CA-170356,Financial Institution,Industrials,Logistics,Active,2011-03-10,2021-01-24,Manual Upload,2020-02-26,2025-01-03
ENT002751,Granite Holdings,GRANITE,IE,IE-384000,Government Entity,Industrials,Pharmaceuticals,Inactive,1982-01-07,2022-08-22,Manual Upload,2023-11-24,2024-04-16
ENT002752,Northbridge Investments,NORTHBRIDGE INVESTMENTS,DE,DE-589223,Financial Institution,Telecommunications,Private Equity,Active,2022-06-22,2024-06-10,ProviderB,2021-06-14,2024-11-24
ENT002753,Meridian Corporation,MERIDIAN,SG,,Financial Institution,Technology,Software,Dissolved,1985-01-04,2022-06-12,Manual Upload,2023-03-24,2023-11-20
ENT002754,Atlas Ltd,ATLAS,CA,CA-148679,Private Company,Materials,Private Equity,Active,2005-07-16,2022-12-26,Issuer Feed,2022-09-08,2023-01-27
ENT002755,Oakwell Services,OAKWELL SERVICES,IN,IN-295262,Fund,Financials,Telecom Services,Active,2021-05-26,2024-06-04,Internal Master,2023-06-07,2024-12-14
ENT002756,Crestline Corporation,CRESTLINE,JP,JP-163626,Private Company,Energy,Private Equity,Active,1990-08-26,2021-01-05,Manual Upload,2022-12-17,2024-07-27
ENT002757,Westbridge Services,WESTBRIDGE SERVICES,FR,,Financial Institution,Materials,Power Generation,Active,2002-10-10,2023-09-07,KYC Platform,2021-02-05,2024-06-03
ENT002758,Albion Industries,ALBION INDUSTRIES,CA,CA-536919,Private Company,Industrials,Telecom Services,Active,2016-12-18,2023-02-13,KYC Platform,2022-04-04,2023-02-27
ENT002759,Meridian Industries,MERIDIAN INDUSTRIES,AU,,Private Company,Real Estate,Oil & Gas,Active,1991-09-20,2018-10-02,ProviderB,2021-05-17,2025-01-29
ENT002760,Oakwell Technologies,OAKWELL TECHNOLOGIES,ZA,ZA-549840,Financial Institution,Materials,Mining,,1984-06-22,2022-01-13,Manual Upload,2021-10-16,2023-03-01
ENT002761,Crestline Industries,CRESTLINE INDUSTRIES,NL,NL-182130,Government Entity,Materials,Telecom Services,Active,2001-02-19,2023-05-17,Internal Master,2022-06-13,2023-01-13
ENT002762,Redwood Services,REDWOOD SERVICES,IN,IN-405094,Financial Institution,Utilities,Pharmaceuticals,Unknown,2014-12-24,2022-09-17,ProviderB,2020-04-27,2023-03-01
ENT002763,Falcon Ltd,FALCON,NG,,Public Company,Telecommunications,Software,Active,2005-06-09,2022-08-01,KYC Platform,2020-02-21,2025-01-12
ENT002764,Oakwell Group,OAKWELL,JP,JP-659593,Private Company,Telecommunications,Oil & Gas,Active,1999-06-23,2023-09-10,ProviderA,2023-02-17,2024-10-16
ENT002765,Northbridge Ltd,NORTHBRIDGE,SG,SG-309814,Private Company,Telecommunications,Pharmaceuticals,Active,2008-02-10,2022-08-07,ProviderA,2020-05-25,2023-03-31
ENT002766,Oakwell Finance,OAKWELL FINANCE,IE,IE-448622,Private Company,Technology,Oil & Gas,Active,1982-04-12,2024-03-29,KYC Platform,2024-01-23,2023-12-04
ENT002767,Albion Energy,ALBION ENERGY,AE,AE-911803,Private Company,Real Estate,Private Equity,Active,1995-04-27,2022-02-21,KYC Platform,2022-11-20,2024-02-21
ENT002768,Atlas Industries,ATLAS INDUSTRIES,XX,BR-628263,Private Company,Energy,Logistics,Active,2018-08-18,2023-10-21,Issuer Feed,2023-08-21,2024-03-15
ENT002769,Korefield Corporation,KOREFIELD,IE,,Government Entity,Industrials,Telecom Services,Active,1997-01-16,2023-04-04,Issuer Feed,2022-02-13,2023-06-09
ENT002770,PrimeEdge Finance,PRIMEEDGE FINANCE,DE,DE-414806,Private Company,Healthcare,Private Equity,Active,2022-06-19,2024-08-02,Internal Master,2023-02-25,2023-01-25
ENT002771,Cedar PLC,CEDAR,DE,DE-937618,Fund,Utilities,Mining,Active,2004-03-09,2022-08-08,ProviderB,2020-11-01,2023-01-25
ENT002772,Cedar Corporation,CEDAR,JP,JP-743469,Financial Institution,Technology,Logistics,Inactive,2021-02-01,2021-12-09,Manual Upload,2022-11-07,2024-12-11
ENT002773,Sterling Services,STERLING SERVICES,NL,NL-564091,Fund,Technology,Banking,Active,2007-07-28,2022-08-06,Manual Upload,2021-05-25,2024-05-05
ENT002774,Riverstone Limited,RIVERSTONE,FR,FR-621356,Private Company,Real Estate,Telecom Services,Active,1998-06-06,2023-08-25,Internal Master,2023-06-21,2025-02-13
ENT002775,Sterling Investments,STERLING INVESTMENTS,NG,NG-660889,Private Company,Industrials,Mining,Active,2020-07-15,2022-09-21,Issuer Feed,2021-08-25,2024-11-09
ENT002776,Falcon Group,FALCON,NG,NG-244039,Public Company,Utilities,Pharmaceuticals,Dissolved,1991-11-17,2024-07-24,ProviderA,2023-06-29,2023-07-05
ENT002777,Horizon Industries,HORIZON INDUSTRIES,HK,HK-326500,SPV,Real Estate,Oil & Gas,Active,1997-04-04,2021-08-16,Issuer Feed,2024-01-08,2023-03-12
ENT002778,Meridian Technologies,MERIDIAN TECHNOLOGIES,LU,LU-717641,Private Company,Real Estate,Power Generation,Inactive,2011-10-14,2022-03-27,ProviderB,2020-01-12,2024-06-01
ENT002779,Atlas Holdings,ATLAS,AE,AE-496713,Public Company,Healthcare,Telecom Services,Dissolved,2018-06-26,2024-12-07,Internal Master,2020-04-12,2023-06-27
ENT002780,Meridian Ltd,MERIDIAN,DE,DE-805541,Financial Institution,Energy,Oil & Gas,Unknown,1988-07-03,2024-03-13,ProviderA,2021-08-10,2024-06-19
ENT002781,Lagos Continental Ltd,LAGOS CONTINENTAL,AE,AE-573270,Fund,Materials,Banking,Inactive,2023-09-13,2021-04-23,Manual Upload,2022-06-16,2025-02-02
ENT002782,Frontier Ltd,FRONTIER,NG,NG-159286,Financial Institution,Healthcare,Retail,Active,1998-12-11,2024-10-05,Issuer Feed,2023-11-26,2025-02-01
ENT002783,Atlas Partners,ATLAS PARTNERS,NL,NL-698327,Private Company,Utilities,Oil & Gas,Unknown,1994-11-30,2020-02-04,Internal Master,2021-12-22,2023-07-18
ENT002784,Sterling Group,STERLING,IE,IE-648963,Financial Institution,Utilities,Oil & Gas,Merged,1985-08-27,2023-07-30,Manual Upload,2023-10-28,2024-01-17
ENT002785,Cedar Holdings,CEDAR,LU,LU-428208,Private Company,Industrials,Pharmaceuticals,Active,1981-03-14,2021-01-25,Manual Upload,2023-04-12,2024-07-12
ENT002786,Frontier Industries,FRONTIER INDUSTRIES,CA,CA-811385,Private Company,Energy,Logistics,Active,2004-07-10,2021-08-28,KYC Platform,2023-03-11,2023-07-07
ENT002787,Sterling Industries,STERLING INDUSTRIES,DE,DE-415659,Financial Institution,Industrials,Private Equity,Unknown,2006-08-04,2016-12-20,Internal Master,2024-02-03,2024-03-20
ENT002788,Greenfield Technologies,GREENFIELD TECHNOLOGIES,NG,NG-203187,Financial Institution,Energy,Logistics,Active,1984-02-17,2022-01-17,ProviderB,2021-05-22,2023-10-12
ENT002789,Oakwell Finance,OAKWELL FINANCE,SG,SG-209101,Private Company,Healthcare,Private Equity,Inactive,2019-10-04,2015-04-15,Internal Master,2023-01-04,2024-03-28
ENT002790,Lagos Continental Capital,LAGOS CONTINENTAL CAPITAL,CH,CH-911486,Public Company,Healthcare,Telecom Services,Active,2003-12-06,2023-09-21,ProviderB,2023-08-03,2024-05-19
ENT002791,Meridian Corporation,MERIDIAN,GB,GB-438473,Private Company,Consumer Goods,Pharmaceuticals,Running,1982-05-07,2021-11-14,ProviderA,2024-05-09,2024-11-22
ENT002792,Greenfield Ltd,GREENFIELD,BR,BR-473318,SPV,Energy,Retail,Active,2017-01-06,2024-06-19,Issuer Feed,2021-01-15,2024-01-08
ENT002793,Lagos Continental Investments,LAGOS CONTINENTAL INVESTMENTS,ZA,ZA-374936,Financial Institution,Real Estate,Oil & Gas,Inactive,1988-09-03,2021-09-19,Issuer Feed,2023-07-15,2023-08-15
ENT002794,Sterling Finance,STERLING FINANCE,AU,AU-764055,Private Company,Financials,Mining,Active,2009-08-09,2021-02-04,ProviderA,2021-01-02,2023-03-04
ENT002795,PrimeEdge Corporation,PRIMEEDGE,ZA,ZA-644960,Public Company,Materials,Pharmaceuticals,Dissolved,2009-09-30,2022-07-25,Manual Upload,2024-04-28,2024-07-05
ENT002796,Atlas Partners,ATLAS PARTNERS,NG,NG-909143,Fund,Healthcare,Mining,Active,2015-08-27,2022-04-22,Issuer Feed,2022-05-29,2024-09-29
ENT002797,Meridian Partners,MERIDIAN PARTNERS,US,US-905035,SPV,Industrials,Telecom Services,Active,2015-08-16,2018-05-08,KYC Platform,2023-12-08,2023-11-20
ENT002798,Silvergate Group,SILVERGATE,CH,CH-990672,Private Company,Real Estate,Software,Active,2030-05-29,2021-12-08,Issuer Feed,2022-07-27,2024-11-12
ENT002799,Meridian Industries,MERIDIAN INDUSTRIES,NL,NL-396185,Private Company,Telecommunications,Logistics,Active,1983-10-24,2024-12-03,Issuer Feed,2020-05-03,2024-01-10
ENT002800,Redwood Investments,REDWOOD INVESTMENTS,AU,,Financial Institution,Financials,Oil & Gas,Unknown,1996-01-21,2022-09-09,Issuer Feed,2021-07-30,2024-01-13
ENT002801,Helios Finance,HELIOS FINANCE,JP,JP-411840,Private Company,Telecommunications,Telecom Services,Active,1996-01-02,2023-11-02,ProviderA,2022-09-26,2023-02-06
ENT002802,Northbridge Energy,NORTHBRIDGE ENERGY,NG,NG-733845,Private Company,Consumer Goods,Banking,Active,1996-07-21,2024-01-28,Issuer Feed,2022-09-18,2024-02-18
ENT002803,Falcon Limited,FALCON,CA,CA-773358,Fund,Materials,Telecom Services,Inactive,1990-07-03,2024-07-15,Manual Upload,2022-06-22,2024-04-14
ENT002804,Lagos Continental Partners,LAGOS CONTINENTAL PARTNERS,DE,DE-326529,Private Company,Consumer Goods,Oil & Gas,Active,1990-04-16,2023-01-05,Issuer Feed,2023-03-10,2024-01-23
ENT002805,Falcon Ltd,FALCON,GB,,Financial Institution,Materials,Oil & Gas,Active,2022-06-14,2021-11-29,ProviderB,2022-08-05,2024-02-29
ENT002806,Nova Holdings,NOVA,US,US-361041,Fund,Consumer Goods,Software,Active,2019-07-19,2023-01-28,KYC Platform,2020-10-22,2024-02-22
ENT002807,Falcon Group,FALCON,GB,GB-984975,Private Company,Energy,Banking,Active,2010-01-10,2022-09-14,Manual Upload,2020-05-08,2024-07-05
ENT002808,Oakwell Investments,OAKWELL INVESTMENTS,NL,NL-865691,Public Company,Consumer Goods,Private Equity,Merged,2004-06-01,2023-06-09,KYC Platform,2021-04-18,2023-03-22
ENT002809,Frontier PLC,FRONTIER,NG,NG-116356,SPV,Materials,Mining,Active,2000-12-04,2021-12-12,Issuer Feed,2020-08-14,2024-02-23
ENT002810,Westbridge PLC,WESTBRIDGE,DE,DE-458419,Public Company,Financials,Mining,Active,2010-01-04,2023-01-24,Manual Upload,2023-02-23,2023-12-09
ENT002811,Northbridge Limited,NORTHBRIDGE,NG,NG-449538,Public Company,Healthcare,Power Generation,Active,2017-12-10,2024-10-31,ProviderB,2024-05-23,2023-10-01
ENT002812,Sterling Services,STERLING SERVICES,BR,BR-840189,Private Company,Financials,Software,Dissolved,2027-08-07,2023-10-03,ProviderB,2024-03-02,2023-12-20
ENT002813,Sterling Industries,STERLING INDUSTRIES,IE,IE-751988,Private Company,Real Estate,Power Generation,Active,2003-08-28,2024-10-30,ProviderB,2022-07-19,2024-06-19
ENT002814,Crestline Limited,CRESTLINE,LU,LU-145537,Financial Institution,Consumer Goods,Power Generation,Inactive,2020-02-17,2021-06-06,ProviderB,2023-12-23,2025-02-26
ENT002815,Lagos Continental Limited,LAGOS CONTINENTAL,NG,NG-856586,SPV,Utilities,Software,Active,2020-02-05,2023-08-14,Issuer Feed,2022-12-16,2023-06-24
ENT002816,Lagos Continental Technologies,LAGOS CONTINENTAL TECHNOLOGIES,DE,DE-296427,Financial Institution,Materials,Private Equity,Active,1990-02-11,2021-02-03,ProviderB,2020-07-31,2023-02-08
ENT002817,Meridian Holdings,MERIDIAN,ZA,ZA-432748,Private Company,Real Estate,Mining,Inactive,1990-07-04,2021-10-24,Manual Upload,2022-08-20,2023-10-03
ENT002818,Frontier Partners,FRONTIER PARTNERS,IE,IE-253084,Private Company,Industrials,Pharmaceuticals,Active,1988-12-26,2024-04-22,Issuer Feed,2022-07-24,2023-09-04
ENT002819,Nova Energy,NOVA ENERGY,NG,NG-241772,Financial Institution,Materials,Retail,Active,1981-03-15,2021-05-28,Issuer Feed,2022-06-22,2023-02-24
ENT002820,Atlas Services,ATLAS SERVICES,DE,DE-574360,Private Company,Industrials,Private Equity,Active,2010-07-21,2022-12-01,Manual Upload,2023-08-06,2024-01-27
ENT002821,Redwood Group,REDWOOD,AE,AE-176227,Government Entity,Materials,Software,Inactive,1998-11-11,2021-04-13,Manual Upload,2021-01-24,2024-02-13
ENT002822,Horizon Industries,HORIZON INDUSTRIES,US,US-172477,Private Company,Materials,Mining,Active,1981-05-24,2022-03-13,Internal Master,2020-01-29,2024-10-30
ENT002823,Falcon Limited,FALCON,AE,AE-807158,Private Company,Technology,Pharmaceuticals,Active,1988-12-26,2021-06-30,Manual Upload,2022-11-22,2024-07-05
ENT002824,Silvergate Finance,SILVERGATE FINANCE,BR,BR-409483,Private Company,Utilities,Mining,Active,2003-05-31,2022-10-26,Manual Upload,2020-06-30,2023-12-30
ENT002825,Union Finance,UNION FINANCE,NL,NL-683414,Private Company,Telecommunications,Software,Unknown,2016-10-08,2023-07-29,ProviderA,2021-12-03,2024-06-02
ENT002826,Granite Investments,GRANITE INVESTMENTS,AE,AE-987619,Public Company,Utilities,Power Generation,Active,2009-03-02,2023-08-08,ProviderA,2024-03-10,2023-08-18
ENT002827,Korefield Energy,KOREFIELD ENERGY,ZA,ZA-145773,Private Company,Energy,Retail,Active,2003-06-13,2024-09-24,KYC Platform,2022-12-24,2023-05-04
ENT002828,Nova Holdings,NOVA,LU,LU-814794,Private Company,Consumer Goods,Pharmaceuticals,Active,1988-03-15,2021-06-27,Manual Upload,2024-03-19,2024-02-27
ENT002829,PrimeEdge Corporation,PRIMEEDGE,NL,NL-198699,Private Company,Energy,Logistics,Closed?,1992-09-12,2022-08-09,KYC Platform,2020-02-22,2024-01-28
ENT002830,Meridian Investments,MERIDIAN INVESTMENTS,NL,NL-784531,Financial Institution,Real Estate,Software,Active,2014-05-27,2023-02-04,KYC Platform,2023-03-06,2023-08-23
ENT002831,Riverstone Holdings,RIVERSTONE,HK,HK-375400,Private Company,Real Estate,Telecom Services,Merged,2014-01-13,2021-05-06,ProviderA,2021-05-28,2024-12-10
ENT002832,Silvergate Energy,SILVERGATE ENERGY,NG,NG-221603,Financial Institution,Consumer Goods,Mining,Active,2018-03-13,2021-06-11,Manual Upload,2020-05-02,2024-03-08
ENT002833,Meridian Energy,MERIDIAN ENERGY,GB,GB-305852,Private Company,Energy,Retail,Active,1992-01-06,2022-03-30,Issuer Feed,2021-05-19,2024-03-23
ENT002834,Sterling Corporation,STERLING,ZA,ZA-428102,Public Company,Telecommunications,Software,Active,2002-02-13,2024-06-09,Internal Master,2024-03-12,2024-06-28
ENT002835,Redwood Industries,REDWOOD INDUSTRIES,CA,CA-756767,Private Company,Industrials,Telecom Services,Active,1987-12-15,2023-05-07,ProviderA,2021-11-18,2023-08-17
ENT002836,Helios Industries,HELIOS INDUSTRIES,DE,,Financial Institution,Utilities,Logistics,Active,2017-04-06,2023-04-02,Manual Upload,2024-02-15,2024-02-23
