trade_id,counterparty_entity_id,counterparty_name,issuer_id,issuer_name,instrument_type,instrument_id,isin,trade_date,settlement_date,notional_amount,currency,risk_country,booking_country,exchange_mic,kyc_status,counterparty_risk_rating,lei,sector,source_system,provider_name,provider_confidence_score,ingestion_timestamp,last_verified_date,synthetic_issue_tags
TRD-00000889,ENT-000018,Sahara Capital LLC,ISS-000059,Falcon Markets LLC,Private Equity,PRI-412195,AUJZPCHPZ5TL,2026-01-23,2026-01-24,2565478.01,AUD,NL,NL,XASX,Approved,Medium,MQC1A78MX1EVUHT6T0UZ,Healthcare,EMS,ProviderA,0.9005,2026-01-25 16:55:00,2023-09-23,
TRD-00000890,ENT-000126,Bluewater Holdings BV,ISS-000175,Nile Mining LLC,Fund,FUN-185158,NLGDPHOHDCRP,2025-07-01,2025-07-06,287861.04,EUR,HK,HK,XAMS,Expired,Low,1R7EQE536XD5KXKQGHO6,Financials,CustodyPlatform,InternalGoldenSource,0.8391,2025-07-02 15:26:00,2024-08-10,
TRD-00000891,ENT-000167,Helios Industries GmbH,ISS-000159,Summit Pharma BV,Derivative,DER-763284,GBXJUHAUAVN3,2025-10-25,2025-11-08,2993938.95,EUR,NL,NL,XLON,Approved,Medium,ZVS2II06T9U9NMNSWIL6,Real Estate,PrimeBrokerFeed,ProviderA,0.6523,2025-10-25 22:14:00,2024-08-02,low_provider_confidence
TRD-00000892,ENT-000238,Summit Industries GmbH,ISS-000146,Union Infrastructure SA,Derivative,DER-527609,DE9ZMZD1IYLZ,2026-05-06,2026-05-11,2622817.38,EUR,JP,JP,XETR,Pending,Low,R8U2HRJKRHA96GN8W9UR,Industrials,ReferenceDataHub,InternalGoldenSource,0.8406,2026-05-08 16:52:00,2025-11-04,
TRD-00000893,ENT-000008,Cobalt Infrastructure BV,ISS-000170,Bluewater Markets SA,Derivative,DER-282971,CA76UT3J6GIO,2025-01-09,2025-01-09,2906845.74,USD,HK,HK,XTSE,Expired,Medium,272HPOEVB9OOAEDOECVE,Real Estate,CustodyPlatform,ProviderC,0.9443,2025-01-09 20:42:00,2024-04-04,
TRD-00000489,ENT-000033,Northstar Energy Ltd,ISS-000047,Pioneer Logistics PLC,Fund,FUN-607575,JPYSMJ76CI5F,2025-08-11,2025-08-25,3754939.49,JPY,AU,AU,XTKS,Approved,Low,0000000000000000000,Energy,CustodyPlatform,InternalGoldenSource,0.6987,2025-08-13 09:43:00,2024-07-24,duplicate_trade_id;invalid_lei;low_provider_confidence
TRD-00000895,ENT-000039,Harbour Industries SA,ISS-000162,Bluewater Logistics Inc,Private Equity,PRI-983287,GBUYPBSBA3SI,2025-07-06,2025-07-20,8575365.55,GBP,CA,CA,XLON,Expired,High,YO0CU4YYJ5CI6VG2G73A,Industrials,PrimeBrokerFeed,InternalGoldenSource,0.7654,2025-07-06 04:30:00,2023-11-03,high_risk_incomplete_kyc
TRD-00000896,ENT-000257,Orion Industries Ltd,ISS-000169,Keystone Pharma SA,Derivative,DER-251422,FREE5DNAN3YM,2025-09-08,2025-09-22,876372.1,,DE,DE,XPAR,Expired,Low,P5YE8T582BCVDVCZHN73,Real Estate,PrimeBrokerFeed,ProviderC,0.8168,2025-09-09 23:45:00,2023-04-24,invalid_currency
TRD-00000668,ENT-000213,Keystone Energy Limited,ISS-000192,Sterling Telecoms GmbH,Derivative,DER-348025,GBP6XI8SDZIZ,2025-03-15,2025-03-16,271135.74,JPY,JP,JP,XLON,Approved,Medium,2WU9UX01UP8NY9QX22ZA,Financials,OMS,InternalGoldenSource,0.6851,2025-03-17 03:42:00,2023-05-12,duplicate_trade_id;low_provider_confidence
TRD-00000898,ENT-000202,Apex Holdings Limited,ISS-000052,Union Mining SA,Equity,EQU-415055,USY1UXI7OGZA,2025-05-29,2025-06-05,1485182.45,USD,NG,NG,XNYS,Approved,Low,IWS48A54TA1SOA9XM091,Telecommunications,ManualUpload,ProviderA,0.6535,2025-05-29 07:55:00,2024-02-10,low_provider_confidence
TRD-00000899,ENT-000084,Helios Capital BV,ISS-000196,Bluewater Logistics Ltd,Unknown,DER-193503,FR62ZDHTZ4LP,2025-11-21,2025-11-26,1605931.03,NGN,NG,NG,XPAR,Approved,Low,2Q4NM8R9RIGPPD7OODG0,Consumer Goods,EMS,InternalGoldenSource,0.8453,2025-11-21 04:30:00,2024-06-09,invalid_instrument_type
TRD-00000900,ENT-000242,Lagoon Energy LP,ISS-000209,Lagoon Markets Ltd,Bond,BON-187652,NLOSQYWEKSE8,2026-03-07,2026-03-07,281970.17,EUR,FR,FR,XAMS,Approved,Medium,YEVN11V8PLE5H3U9G2LT,Telecommunications,ReferenceDataHub,ProviderB,0.8945,2026-03-09 15:30:00,2025-03-03,
TRD-00000901,ENT-000113,Crescent Energy GmbH,ISS-000178,Northstar Energy Inc,Derivative,DER-799293,SGV3JA41VBLQ,2026-01-06,2026-01-07,2732130.65,CAD,CA,CA,XSES,Rejected,High,FIUHPTHLXJ6Y0IY1L58L,Real Estate,EMS,ProviderB,0.8224,2026-01-06 00:50:00,2025-06-20,high_risk_incomplete_kyc
TRD-00000902,,Pioneer Holdings Inc,ISS-000125,Union Holdings GmbH,Derivative,DER-817696,CAKJ3FFONJK6,2026-02-25,2026-03-02,7420412.81,NGN,NG,NG,XTSE,Approved,Low,IMV03JULF5VLUDA2RNKK,Utilities,EMS,ProviderB,0.658,2026-02-25 04:29:00,2025-04-02,low_provider_confidence;missing_counterparty_entity_id
TRD-00000903,ENT-000347,Bluewater Markets SA,ISS-000087,Atlas Partners PLC,Equity,EQU-723421,DEQP1M4G6LMJ,2025-04-24,2025-05-01,2111825.32,USD,SG,SG,XETR,Approved,Medium,T3PXXK71EHJIMM8YXU1P,Financials,CustodyPlatform,ProviderC,0.7138,2025-04-26 05:31:00,2023-05-28,
TRD-00000904,ENT-000228,  ,ISS-ORPHAN-4581,Northstar Industries BV,Bond,BON-278539,HKANBX94IHDW,,2026-02-24,5635704.93,USD,US,US,XHKG,Rejected,Low,3FQUKHFH2XF7Y6KY9YCK,Consumer Goods,ManualUpload,ProviderA,0.848,2026-02-25 07:58:00,2024-03-15,invalid_trade_date;missing_or_weak_counterparty_name;orphan_issuer_id
TRD-00000905,ENT-000214,Crescent Holdings Limited,ISS-000007,Harbour Telecoms LLC,Derivative,DER-699932,DEYNZE8YM4GV,2026-05-05,2026-05-19,1023264.21,NGN,NG,NG,XETR,Expired,Low,ITATONUBR969JGC3WJIQ,Consumer Goods,ManualUpload,ProviderC,0.8348,2026-05-07 00:01:00,2025-03-11,
TRD-00000906,ENT-000349,Cedar Markets BV,ISS-000089,Sahara Partners SA,Equity,EQU-556278,CHOV14D61DTH,2026-01-06,2026-01-09,273219.98,CHF,CA,CA,XSWX,Expired,Low,7454RZCNOM2PZNT1YKXQ,Real Estate,EMS,ProviderC,0.687,2026-01-08 01:04:00,2025-04-10,low_provider_confidence
TRD-00000907,ENT-000281,Bluewater Energy Ltd,ISS-ORPHAN-5696,Harbour Holdings PLC,Fund,FUN-723534,HK6DN7J95IOJ,2026-04-26,2026-04-28,3361122.43,GBP,GB,GB,XHKG,Approved,Medium,4WTXI27VLTBHOIJOTINI,Energy,OMS,ProviderA,0.9597,2026-04-26 23:52:00,2024-04-07,orphan_issuer_id
TRD-00000908,ENT-000337,Quantum Holdings SA,ISS-000190,Northstar Partners LP,Bond,BON-595247,NG8LY1GI72U6,2025-04-16,2025-04-17,1573214.08,NGN,FR,FR,XNSA,Pending,Low,BRWMFTOO5XCR5NAMZHR6,Utilities,PrimeBrokerFeed,ProviderA,0.831,2025-04-17 23:39:00,2022-10-31,
TRD-00000909,ENT-000244,Union Holdings Limited,ISS-000049,Pioneer Foods Ltd,Equity,EQU-503513,GBKUYROQ4HI8,2026-03-12,2026-03-13,1623777.21,GBP,XX,GB,XLON,Pending,Medium,ZISDX9DA9WHSBP1ZUYZY,Telecommunications,CustodyPlatform,ProviderA,0.8306,2026-03-14 07:54:00,2023-10-05,invalid_risk_country
TRD-00000910,ENT-000014,Meridian Capital PLC,ISS-000176,Lagoon Capital GmbH,Private Equity,PRI-462421,GBOZZZGOR5NK,2025-01-18,2025-01-21,7140791.25,GBP,DE,DE,XLON,Approved,Low,9JRSNVNQ65QDF1RCAVIQ,Industrials,PrimeBrokerFeed,InternalGoldenSource,0.7079,2025-01-20 18:10:00,2023-10-16,
TRD-00000911,ENT-000162,Meridian Pharma BV,ISS-000142,Helios Pharma LLC,Equity,EQU-305307,SGSGFGFB0G58,2026-04-17,2026-04-24,495460.45,GBP,GB,GB,XSES,Approved,Low,A7OV77G1P4WYJ9DAK645,Industrials,ReferenceDataHub,InternalGoldenSource,0.7453,2026-04-17 00:23:00,2024-09-30,
TRD-00000912,ENT-000034,Cedar Partners GmbH,ISS-000200,Quantum Partners Ltd,Private Credit,PRI-449804,CAKW66NW7Y6E,2025-04-20,2025-04-22,3127339.33,CAD,US,US,XTSE,Approved,Medium,SHORTLEI,Materials,EMS,InternalGoldenSource,0.8306,2025-04-22 18:59:00,2022-11-16,invalid_lei
TRD-00000913,ENT-000272,Unknown Counterparty,ISS-000056,Redwood Infrastructure PLC,Fund,FUN-269746,LU7SSM9ZGIUD,2026-02-22,2026-02-27,9512805.75,EUR,JP,JP,XLUX,Approved,High,K8SLLJKPHCUI2QXLN9CU,Consumer Goods,EMS,InternalGoldenSource,0.7775,2026-02-24 06:28:00,2025-10-18,missing_or_weak_counterparty_name
TRD-00000294,ENT-000343,Crescent Logistics Inc,ISS-000228,Keystone Mining LP,Bond,BON-744717,DEUC9ODQQBW8,2026-05-08,2026-05-15,7095456.98,CAD,CA,CA,XETR,Approved,Low,PICDIT16WT8JJ4TVSXA7,Materials,ReferenceDataHub,ProviderA,0.6295,2026-05-10 20:41:00,2024-02-05,duplicate_trade_id;low_provider_confidence
TRD-00000915,ENT-000044,Pioneer Energy SA,ISS-000095,Helios Capital LLC,Fund,FUN-459951,SGE4076BKRIS,2026-04-24,2026-05-01,-25000.5,USD,JP,JP,XSES,Approved,Low,I8X76RKQ4SVH3EJOZ9XF,Telecommunications,ReferenceDataHub,ProviderC,0.853,2026-04-24 14:05:00,2024-02-29,invalid_notional_amount
TRD-00000916,ENT-000321,Keystone Industries Inc,ISS-000123,Union Holdings LP,Private Equity,PRI-780656,NLCDUFTAWSZ6,2026-02-20,2026-03-06,7337773.9,EUR,SG,SG,XAMS,Approved,Medium,70OI10037XB2JA7EFVUZ,Industrials,PrimeBrokerFeed,ProviderA,0.9605,2026-02-21 18:27:00,2025-06-17,
TRD-00000917,ENT-000034,Cedar Partners GmbH,ISS-000201,Falcon Energy BV,Derivative,DER-836465,DEV3IRTZE4Y4,2025-10-31,2025-11-14,551689.52,EUR,,US,XETR,Approved,High,2H3TZR6852FC1UQBFOBR,Materials,EMS,ProviderA,0.9051,2025-11-02 04:25:00,2023-07-04,invalid_risk_country
TRD-00000918,ENT-000054,Crescent Holdings PLC,ISS-000078,Pioneer Logistics LLC,Derivative,DER-625425,USKXHVP8HST4,2026-01-21,2026-01-21,264201.28,EUR,DE,DE,XNYS,Approved,High,R21520RN6HW1HS57TCOZ,Materials,OMS,InternalGoldenSource,0.9788,2026-01-21 01:37:00,2024-08-29,
TRD-00000919,ENT-000210,Keystone Logistics Limited,ISS-000099,Sterling Partners Inc,Bond,BON-513833,SGRDPN8HAWXU,2026-01-14,2026-01-17,728716.6,USD,AU,AU,XSES,Approved,Low,JSU0UHG7ECILCMG5MGCY,Utilities,EMS,ProviderB,0.9111,2026-01-16 16:28:00,2024-11-27,
TRD-00000920,ENT-000119,Sterling Telecoms LP,ISS-000167,Helios Energy Inc,Fund,FUN-974802,NG3HIUJ02H77,2025-04-02,2025-04-16,524043.06,EUR,NL,NL,XNSA,Approved,High,VDCG3BHK23A1MITKRFXQ,Energy,PrimeBrokerFeed,InternalGoldenSource,0.6524,2025-04-02 10:16:00,2022-12-07,low_provider_confidence
TRD-00000921,ENT-000189,Meridian Industries BV,ISS-000066,Evergreen Telecoms Limited,Bond,BON-298548,AU6NGCPCMJTN,2025-04-28,2025-05-12,2294503.74,GBP,GB,GB,XASX,Pending,Low,FCYZ7SDL52AM7SMC67OK,Financials,ManualUpload,ProviderB,0.7844,2025-04-28 02:38:00,2024-12-10,
TRD-00000922,ENT-000002,Apex Energy LLC,ISS-000204,Crescent Partners PLC,Equity,EQU-250343,USCE2XBLUG2Y,2026-03-22,2026-03-29,1344581.85,USD,NG,NG,XNYS,Approved,Low,VRJNVGFYGWWQC38HYF9S,Materials,CustodyPlatform,ProviderB,0.9275,2026-03-24 23:12:00,2025-12-23,
TRD-00000923,,Meridian Industries BV,ISS-000103,Nile Foods Inc,Equity,EQU-258646,NLSBTKLZMEJE,2026-05-31,2026-06-07,3561344.1,GBP,GB,GB,XAMS,Approved,Low,FCYZ7SDL52AM7SMC67OK,Financials,CustodyPlatform,ProviderB,0.696,2026-06-02 12:04:00,2025-12-21,low_provider_confidence;missing_counterparty_entity_id
TRD-00000924,ENT-000220,Sterling Foods Ltd,ISS-000113,Lagoon Logistics Limited,Fund,FUN-408514,CH8588OYF07O,2026-03-21,2026-03-26,5276056.86,CHF,HK,HK,XSWX,Approved,Medium,Y7CQKDSMRD3AEYRXGBSY,Technology,ManualUpload,ProviderB,0.981,2026-03-23 10:48:00,2024-12-18,
TRD-00000925,ENT-000003,Union Industries PLC,ISS-000233,Pioneer Mining PLC,Private Credit,PRI-229438,HK7D4772URMS,2025-12-05,2025-12-06,16523789.76,JPY,JP,JP,XHKG,Approved,Low,COSFOGYR3XKXWNREK8PK,Utilities,ReferenceDataHub,ProviderB,0.9435,2025-12-05 09:25:00,2025-05-23,
TRD-00000926,ENT-000054,Crescent Holdings PLC,ISS-000102,Quantum Industries LLC,Equity,EQU-654178,DEXJ4F5L3LLM,2025-10-14,2025-10-19,1147927.66,EUR,DE,DE,XETR,Approved,Low,R21520RN6HW1HS57TCOZ,Materials,ReferenceDataHub,ProviderC,0.9734,2025-10-15 04:32:00,2024-02-10,
TRD-00000927,ENT-000219,Northstar Capital Ltd,ISS-000004,Sterling Infrastructure SA,Bond,BON-784742,LUON4O7933VF,2026-03-07,2026-03-21,3720638.19,EUR,LU,LU,XLUX,Approved,Low,PJSAVHT24BVN8NN87Q94,Materials,EMS,ProviderB,0.735,2026-03-09 04:58:00,2025-10-13,
TRD-00000928,ENT-000126,Bluewater Holdings BV,ISS-000087,Atlas Partners PLC,Equity,EQU-783263,DEQP1M4G6LMJ,2026-03-02,2026-03-03,2099725.78,EUR,HK,HK,XETR,Approved,Low,1R7EQE536XD5KXKQGHO6,Financials,OMS,InternalGoldenSource,0.6703,2026-03-04 15:59:00,2024-06-11,low_provider_confidence
TRD-00000929,,Quantum Mining GmbH,ISS-000143,Falcon Logistics Limited,Fund,FUN-394202,GBCS0NO39YHM,2025-06-17,2025-06-17,1723493.16,GBP,CA,CA,XLON,Approved,High,92I8L3178TW48OF2TX0Q,Industrials,EMS,ProviderA,0.6922,2025-06-19 10:05:00,2023-07-15,low_provider_confidence;missing_counterparty_entity_id
TRD-00000930,ENT-000263,Northstar Industries LP,ISS-000212,Northstar Infrastructure PLC,Private Equity,PRI-241750,JP94IRCGC56O,2026-04-05,2026-04-10,1109531.84,JPY,GB,GB,XTKS,Approved,Low,U0MUOHUOGP0MYOE45D1J,Technology,ManualUpload,InternalGoldenSource,0.8681,2026-04-06 02:11:00,2024-08-02,
TRD-00000931,ENT-000275,Keystone Pharma PLC,ISS-000103,Nile Foods Inc,Private Equity,PRI-382692,NLSBTKLZMEJE,2025-11-15,2025-11-17,1811128.52,CAD,CA,CA,XAMS,Approved,Low,6ZM5U6DXZJ1XYXASWWT2,Real Estate,CustodyPlatform,ProviderB,,2025-11-15 22:47:00,2023-07-18,invalid_or_low_provider_confidence
TRD-00000932,ENT-000017,Apex Pharma SA,ISS-000158,Pioneer Partners Limited,Bond,BON-840937,NLWZBHLU1LWP,2025-02-25,2025-03-04,1751510.96,EUR,FR,FR,XAMS,Approved,Medium,ZVRERW6Z8VBHQLQCG1WU,Telecommunications,ManualUpload,ProviderA,0.7246,2025-02-26 22:37:00,2024-07-07,
TRD-00000933,ENT-000096,Orion Capital SA,ISS-000002,Northstar Markets Ltd,Private Credit,PRI-978580,GB8MVMVQTRMI,2025-06-20,2025-06-21,3091066.01,GBP,NL,NL,XLON,Pending,High,9N4NVTANMH4PNZP9USY3,Real Estate,EMS,ProviderB,0.6633,2025-06-22 01:25:00,2025-02-06,high_risk_incomplete_kyc;low_provider_confidence
TRD-00000934,ENT-000057,Harbour Industries BV,ISS-000155,Summit Capital BV,Private Equity,PRI-908822,CA9S3516ZMQL,2026-01-06,2026-01-06,3749997.51,CAD,HK,HK,XTSE,Pending,Low,KE6H76MWWJPGJQMLJEL5,Utilities,CustodyPlatform,ProviderB,0.8559,2026-01-07 18:26:00,2023-09-25,
TRD-00000935,ENT-000193,Evergreen Industries GmbH,ISS-000123,Union Holdings LP,Private Credit,PRI-185095,NLCDUFTAWSZ6,2025-02-25,2025-02-28,1245339.27,JPY,JP,JP,XAMS,Rejected,Low,LM5MPPQNOMPWJGHF5A8C,Utilities,ReferenceDataHub,ProviderC,0.8346,2025-02-27 08:18:00,2023-12-02,
TRD-00000936,ENT-000270,Redwood Energy GmbH,ISS-000119,Keystone Logistics Limited,Derivative,DER-481955,CHQ6TO1KRF7Y,2025-04-29,2025-05-02,705307.7,CHF,GB,GB,XSWX,Approved,Medium,EGKRHJ5JN7BS08I4W02B,Healthcare,PrimeBrokerFeed,InternalGoldenSource,0.7827,2025-05-01 16:19:00,2024-07-03,
TRD-00000937,ENT-000163,Nile Markets SA,ISS-000168,Union Logistics LP,Derivative,DER-316317,FRRU4OFQSFW9,2025-12-27,2025-12-30,432367.75,EUR,GB,GB,XPAR,Approved,High,VRD6O9YZPF322F52UH5B,Energy,ReferenceDataHub,ProviderA,0.6619,2025-12-29 01:06:00,2025-11-27,low_provider_confidence
TRD-00000938,ENT-000217,Sterling Markets PLC,ISS-000067,Crescent Mining SA,Private Equity,PRI-518183,DEWRI1E9QQYK,2025-02-01,2025-02-01,16420542.58,EUR,DE,DE,XETR,Expired,High,4D9ZQFZ61II49M5ZM97P,Technology,ReferenceDataHub,ProviderA,0.8826,2025-02-01 16:49:00,2024-04-09,high_risk_incomplete_kyc
TRD-00000939,ENT-000243,Crescent Capital LLC,ISS-000082,Evergreen Partners BV,Bond,BON-408126,CH1L8RG22KIW,2026-02-10,2026-02-13,10201900.64,GBP,GB,GB,XSWX,Expired,Low,U5DFNIAJJ28SY2MNUTT1,Consumer Goods,EMS,ProviderA,0.9147,2026-02-12 06:57:00,2025-12-08,
TRD-00000940,ENT-000034,Cedar Partners GmbH,ISS-000217,Keystone Capital PLC,Private Credit,PRI-931007,CAEQ8N5WO2TX,2026-05-23,2026-05-25,496251.65,USD,US,US,XTSE,Expired,Low,2H3TZR6852FC1UQBFOBR,Materials,PrimeBrokerFeed,ProviderA,0.7792,2026-05-24 10:37:00,2024-04-12,
TRD-00000941,ENT-000054,Crescent Holdings PLC,ISS-000194,Harbour Holdings PLC,Private Equity,PRI-493992,HK6DN7J95IOJ,2025-01-13,2025-01-11,3487282.42,USD,DE,DE,XHKG,Approved,Medium,R21520RN6HW1HS57TCOZ,Materials,OMS,ProviderA,0.8262,2025-01-15 09:47:00,2024-02-19,settlement_before_trade_date
TRD-00000942,ENT-000335,Cobalt Capital LLC,ISS-000220,Quantum Pharma LP,Private Credit,PRI-947931,HKHB5CRRYTFD,2026-04-26,2026-04-16,1994273.92,,GB,GB,XHKG,Approved,Medium,HI9R1N6UVQ2RPUVN3VBI,Financials,ReferenceDataHub,InternalGoldenSource,0.9149,2026-04-26 09:42:00,2025-08-21,invalid_currency;settlement_before_trade_date
TRD-00000943,ENT-000168,Falcon Markets PLC,ISS-000186,Cobalt Holdings LP,Private Equity,PRI-517564,LUCNSHD5TA1W,2025-12-29,2025-12-29,1840801.48,USD,HK,HK,XLUX,Approved,Low,W9408S1A7GBYJDDMRKSQ,Industrials,ManualUpload,ProviderA,0.7668,2025-12-29 19:24:00,2024-09-27,
TRD-00000944,ENT-000196,Redwood Partners LP,ISS-000046,Keystone Industries Ltd,Derivative,DER-311166,CHUBXCU2O5ZF,2026-05-15,2026-05-20,2068835.23,CHF,JP,JP,XSWX,Approved,Medium,LIOGRP91YMJJ4AL05I78,Consumer Goods,OMS,ProviderA,0.6755,2026-05-17 16:51:00,2025-04-06,low_provider_confidence
TRD-00000945,ENT-000110,Apex Logistics PLC,ISS-000133,Crescent Logistics SA,Private Credit,PRI-282943,JP4HR3C8J4JN,2026-03-16,2026-03-16,6494900.48,JPY,JP,JP,XTKS,Approved,High,SHORTLEI,Financials,CustodyPlatform,InternalGoldenSource,0.6898,2026-03-17 11:50:00,2025-09-02,invalid_lei;low_provider_confidence
TRD-00000946,ENT-000058,Union Telecoms LP,ISS-000095,Helios Capital LLC,Equity,EQU-772133,SGE4076BKRIS,2026-06-05,2026-06-08,5450788.09,EUR,LU,LU,XSES,Approved,Medium,UUJ2E42TRDW6ET32CDXS,Energy,OMS,ProviderC,0.7528,2026-06-06 18:14:00,2024-01-19,
TRD-00000947,ENT-000051,Harbour Pharma GmbH,ISS-000109,Northstar Telecoms BV,Private Equity,PRI-317555,JPHXFCJL17VL,2025-03-15,2025-03-16,626223.4,JPY,CH,CH,XTKS,Rejected,Low,XJ4EFFF1GXI9D99VH0W1,Financials,OMS,ProviderA,0.6309,2025-03-16 06:41:00,2024-12-29,low_provider_confidence
TRD-00000948,ENT-000065,Falcon Markets Inc,ISS-000047,Pioneer Logistics PLC,Private Equity,PRI-905448,JPYSMJ76CI5F,2025-06-24,2025-06-24,6141666.85,USD,HK,HK,XTKS,Approved,Low,ICS4I42AFBQNJ971HSPT,Energy,ReferenceDataHub,ProviderC,0.6967,2025-06-26 12:03:00,2023-03-22,low_provider_confidence
TRD-00000949,ENT-000284,Nile Markets Inc,ISS-000048,Keystone Mining LP,Equity,EQU-570956,NGK2H48PPNKF,2026-01-20,2026-01-27,6343550.18,BTC,HK,HK,XNSA,Approved,Low,2GLWY1N6O0HUH3H7I5XS,Real Estate,ManualUpload,ProviderC,0.7199,2026-01-21 05:04:00,2025-10-02,invalid_currency
TRD-00000950,ENT-000129,Pioneer Holdings SA,ISS-000148,Northstar Capital Ltd,Fund,FUN-343938,FR1AJB8FYBI3,2026-02-10,2026-02-11,1377901.71,USD,US,US,XPAR,Rejected,High,8WAVAYTGN7P05DJRFCO7,Telecommunications,PrimeBrokerFeed,ProviderC,0.8605,2026-02-10 01:20:00,2026-01-25,high_risk_incomplete_kyc
TRD-00000951,ENT-000070,Quantum Telecoms LLC,ISS-000187,Apex Holdings GmbH,Private Credit,PRI-907555,SGIWS69JFRJM,2025-10-15,2025-10-18,11963925.63,USD,NG,NG,XSES,Approved,Medium,K2W2CW1RDEZX6KBJ2CIE,Technology,PrimeBrokerFeed,ProviderA,0.7388,2025-10-16 23:27:00,2025-08-04,
TRD-00000952,ENT-000294,  ,ISS-000202,Keystone Energy Limited,Equity,EQU-299557,NL7QIUWZECBK,2026-03-18,2026-03-25,1336332.87,EUR,SG,SG,XAMS,Approved,Medium,7L5N3R81D7MX3JPJT10U,Energy,PrimeBrokerFeed,ProviderA,0.7052,2026-03-18 14:53:00,2024-03-04,missing_or_weak_counterparty_name
TRD-00000953,ENT-000024,Redwood Markets LLC,ISS-000123,Union Holdings LP,Bond,BON-254592,NLCDUFTAWSZ6,2025-04-09,2025-04-12,1447437.09,USD,US,US,XAMS,Approved,Low,K3I8BZBF1I3LDQYUN3UV,Telecommunications,PrimeBrokerFeed,ProviderC,0.6424,2025-04-11 13:15:00,2024-07-06,low_provider_confidence
TRD-00000954,ENT-000018,Sahara Capital LLC,ISS-000160,Harbour Industries Limited,Derivative,DER-733854,NLEYSN7NG9RE,2026-05-04,2026-05-09,5150087.8,EUR,NL,NL,XAMS,Approved,High,MQC1A78MX1EVUHT6T0UZ,Healthcare,CustodyPlatform,ProviderC,0.7227,2026-05-04 12:36:00,2024-10-30,
TRD-00000955,ENT-000186,Sahara Infrastructure SA,ISS-000232,Sahara Telecoms BV,Derivative,DER-864773,HKNYCJYFEO69,2026-01-14,2026-01-21,939063.79,USD,HK,HK,XHKG,Approved,Low,4YWG1IQ4OFS80QMAA7H7,Financials,CustodyPlatform,InternalGoldenSource,0.9156,2026-01-14 06:07:00,2025-07-19,
TRD-00000956,ENT-000293,Northstar Foods PLC,ISS-000019,Evergreen Energy SA,Fund,FUN-407116,CAC8N2D7GYT2,2025-10-06,2025-10-09,2056126.11,USD,HK,HK,XTSE,Approved,Low,0000000000000000000,Utilities,ReferenceDataHub,InternalGoldenSource,0.7143,2025-10-06 04:01:00,2024-12-09,invalid_lei
TRD-00000957,ENT-000162,Meridian Pharma BV,ISS-000114,Northstar Industries BV,Bond,BON-800016,HKANBX94IHDW,2025-03-03,2025-03-03,5043292.42,USD,GB,GB,XHKG,Approved,Medium,A7OV77G1P4WYJ9DAK645,Industrials,OMS,InternalGoldenSource,0.7506,2025-03-03 14:10:00,2023-09-30,
TRD-00000958,ENT-000324,Cobalt Foods LLC,ISS-000111,Falcon Energy BV,Private Credit,PRI-359527,LUJY24EH1RJF,2025-10-09,2025-10-12,3991677.78,EUR,LU,LU,XLUX,Expired,Low,6HDXQ6WHDH2TA3VP8OWT,Healthcare,OMS,InternalGoldenSource,0.7687,2025-10-09 20:44:00,2025-02-16,
TRD-00000959,ENT-000158,Helios Pharma Ltd,ISS-000022,Falcon Industries SA,Private Equity,PRI-846985,AU8Z1HONGWUL,,2025-08-23,2796694.36,AUD,FR,FR,XASX,Approved,Medium,T0G7RI0G6HSHG5MMQ7MW,Telecommunications,ManualUpload,ProviderB,0.909,2025-08-24 15:59:00,2023-06-28,invalid_trade_date
TRD-00000960,ENT-000279,Cedar Holdings GmbH,ISS-000066,Evergreen Telecoms Limited,Private Equity,PRI-775303,AU6NGCPCMJTN,2025-08-29,2025-09-12,2908816.32,AUD,JP,JP,XASX,Pending,Medium,X0WDSS7E6MLGK8UUTRXG,Real Estate,CustodyPlatform,ProviderB,0.797,2025-08-31 23:01:00,2024-04-09,
TRD-00000961,ENT-000063,Atlas Partners LP,ISS-000109,Northstar Telecoms BV,Private Credit,PRI-226344,JPHXFCJL17VL,2026-04-03,2026-04-05,5498654.54,AUD,AU,AU,XTKS,Approved,Medium,MX23SY670KMIQD4X9G7H,Healthcare,ManualUpload,ProviderB,0.9508,2026-04-03 10:37:00,2022-01-12,stale_reference_record
TRD-00000088,ENT-000295,Summit Infrastructure GmbH,ISS-000030,Lagoon Industries SA,Derivative,DER-148662,NL6F13TKMP1L,2026-01-19,2026-02-02,3471009.12,USD,SG,SG,XAMS,Approved,High,SKQPZPHJMBPT35911CMK,Healthcare,ReferenceDataHub,ProviderC,0.9366,2026-01-21 05:31:00,2024-03-02,duplicate_trade_id
TRD-00000963,ENT-000185,Bluewater Holdings SA,ISS-000095,Helios Capital LLC,Fund,FUN-439496,SGE4076BKRIS,2025-09-20,2025-09-25,6740086.42,USD,DE,DE,XSES,Rejected,Medium,760JGL4C86HF4I8A170X,Financials,EMS,ProviderC,0.7641,2025-09-22 10:51:00,2024-10-26,
TRD-00000964,ENT-000174,Lagoon Foods LLC,ISS-000177,Summit Markets GmbH,Derivative,DER-653619,LUSAGL64TPKU,2025-07-08,2025-07-08,1353884.25,EUR,FR,FR,XLUX,Approved,Low,EJB3VCFEDLQ9EOQ0Y2Z1,Consumer Goods,ReferenceDataHub,ProviderB,0.7957,2025-07-10 12:08:00,2024-03-13,
